temp,weather,windspeed,humidity,atemp,season,holiday,workingday,year,month,day,hour,min,sec,log_count
9.84,1,11.0014,38,12.12,1,0,1,2011,1,14,15,0,0,4.219507705176107
9.02,1,7.0015,41,12.12,1,0,1,2011,1,14,16,0,0,4.499809670330265
9.02,1,11.0014,41,11.365,1,0,1,2011,1,14,17,0,0,5.0689042022202315
8.2,1,0.0,47,12.88,1,0,1,2011,1,14,18,0,0,4.9344739331306915
6.56,1,6.0032,59,9.85,1,0,1,2011,1,14,19,0,0,4.5217885770490405
7.38,1,0.0,59,12.12,1,0,1,2011,1,14,20,0,0,4.219507705176107
6.56,1,0.0,69,11.365,1,0,1,2011,1,14,21,0,0,3.9512437185814275
6.56,2,0.0,69,11.365,1,0,1,2011,1,14,22,0,0,3.58351893845611
7.38,2,0.0,55,12.12,1,0,1,2011,1,14,23,0,0,3.295836866004329
7.38,1,0.0,55,12.12,1,0,0,2011,1,15,0,0,0,3.332204510175204
6.56,2,6.0032,59,9.85,1,0,0,2011,1,15,1,0,0,2.995732273553991
6.56,2,6.0032,59,9.85,1,0,0,2011,1,15,2,0,0,2.4849066497880004
6.56,2,0.0,59,11.365,1,0,0,2011,1,15,3,0,0,2.0794415416798357
6.56,2,0.0,59,11.365,1,0,0,2011,1,15,4,0,0,1.6094379124341003
6.56,1,0.0,59,11.365,1,0,0,2011,1,15,5,0,0,0.0
5.74,1,7.0015,63,8.335,1,0,0,2011,1,15,6,0,0,1.0986122886681098
5.74,1,0.0,63,10.605,1,0,0,2011,1,15,7,0,0,2.302585092994046
5.74,1,8.9981,63,7.575,1,0,0,2011,1,15,8,0,0,3.1354942159291497
6.56,1,8.9981,64,9.09,1,0,0,2011,1,15,9,0,0,3.4965075614664802
7.38,1,11.0014,59,9.85,1,0,0,2011,1,15,10,0,0,4.07753744390572
8.2,1,15.0013,55,9.85,1,0,0,2011,1,15,11,0,0,4.276666119016055
9.84,1,15.0013,48,11.365,1,0,0,2011,1,15,12,0,0,4.48863636973214
11.48,1,19.9995,38,12.88,1,0,0,2011,1,15,13,0,0,4.61512051684126
12.3,1,19.0012,39,14.395,1,0,0,2011,1,15,14,0,0,4.770684624465665
13.12,2,12.998,36,15.91,1,0,0,2011,1,15,15,0,0,4.859812404361672
13.94,2,12.998,34,16.665,1,0,0,2011,1,15,16,0,0,4.852030263919617
13.12,2,19.0012,36,15.15,1,0,0,2011,1,15,17,0,0,4.418840607796598
12.3,2,16.9979,45,14.395,1,0,0,2011,1,15,18,0,0,4.430816798843313
13.12,2,16.9979,39,15.15,1,0,0,2011,1,15,19,0,0,4.30406509320417
13.12,2,16.9979,39,15.15,1,0,0,2011,1,15,20,0,0,3.713572066704308
13.12,2,15.0013,39,15.15,1,0,0,2011,1,15,21,0,0,4.04305126783455
12.3,2,7.0015,42,15.91,1,0,0,2011,1,15,22,0,0,3.258096538021482
12.3,1,19.0012,45,14.395,1,0,0,2011,1,15,23,0,0,3.784189633918261
10.66,1,0.0,56,15.15,1,0,0,2011,1,16,0,0,0,3.6635616461296463
10.66,1,8.9981,56,13.635,1,0,0,2011,1,16,1,0,0,3.1354942159291497
10.66,1,6.0032,56,14.395,1,0,0,2011,1,16,2,0,0,2.772588722239781
9.02,1,0.0,69,13.635,1,0,0,2011,1,16,3,0,0,2.70805020110221
10.66,1,11.0014,56,12.88,1,0,0,2011,1,16,4,0,0,0.0
10.66,2,11.0014,56,12.88,1,0,0,2011,1,16,5,0,0,0.6931471805599453
10.66,2,11.0014,56,12.88,1,0,0,2011,1,16,6,0,0,0.0
9.84,2,19.9995,56,10.605,1,0,0,2011,1,16,7,0,0,1.0986122886681098
9.02,1,19.0012,55,10.605,1,0,0,2011,1,16,8,0,0,2.8903717578961645
9.02,1,16.9979,51,10.605,1,0,0,2011,1,16,9,0,0,3.4657359027997265
9.02,1,19.0012,51,10.605,1,0,0,2011,1,16,10,0,0,4.3694478524670215
9.84,1,16.9979,44,11.365,1,0,0,2011,1,16,11,0,0,4.532599493153256
9.84,1,19.0012,41,10.605,1,0,0,2011,1,16,12,0,0,4.6443908991413725
10.66,1,19.9995,35,11.365,1,0,0,2011,1,16,13,0,0,4.770684624465665
11.48,1,16.9979,36,13.635,1,0,0,2011,1,16,14,0,0,4.51085950651685
10.66,1,16.9979,38,12.12,1,0,0,2011,1,16,15,0,0,4.727387818712341
9.84,1,15.0013,38,11.365,1,0,0,2011,1,16,16,0,0,4.59511985013459
9.02,1,16.9979,37,10.605,1,0,0,2011,1,16,17,0,0,4.653960350157523
8.2,1,11.0014,40,10.605,1,0,0,2011,1,16,18,0,0,4.204692619390966
7.38,1,8.9981,47,9.85,1,0,0,2011,1,16,19,0,0,4.110873864173311
7.38,1,11.0014,47,9.85,1,0,0,2011,1,16,20,0,0,4.04305126783455
7.38,1,11.0014,51,9.85,1,0,0,2011,1,16,21,0,0,3.332204510175204
8.2,2,8.9981,49,10.605,1,0,0,2011,1,16,22,0,0,3.044522437723423
8.2,2,7.0015,40,11.365,1,0,0,2011,1,16,23,0,0,2.8903717578961645
8.2,2,15.0013,47,9.85,1,1,0,2011,1,17,0,0,0,2.833213344056216
8.2,2,12.998,44,9.85,1,1,0,2011,1,17,1,0,0,2.772588722239781
7.38,2,16.9979,43,8.335,1,1,0,2011,1,17,2,0,0,2.0794415416798357
7.38,2,12.998,43,9.09,1,1,0,2011,1,17,3,0,0,0.6931471805599453
7.38,2,8.9981,43,9.85,1,1,0,2011,1,17,4,0,0,1.0986122886681098
7.38,2,11.0014,43,9.85,1,1,0,2011,1,17,5,0,0,0.0
7.38,2,12.998,43,9.09,1,1,0,2011,1,17,6,0,0,1.6094379124341003
6.56,2,8.9981,50,9.09,1,1,0,2011,1,17,7,0,0,2.5649493574615367
6.56,2,15.0013,47,7.575,1,1,0,2011,1,17,8,0,0,3.4965075614664802
6.56,2,15.0013,47,7.575,1,1,0,2011,1,17,9,0,0,3.8501476017100584
6.56,2,16.9979,50,7.575,1,1,0,2011,1,17,10,0,0,4.04305126783455
6.56,2,12.998,55,7.575,1,1,0,2011,1,17,11,0,0,4.1588830833596715
7.38,2,8.9981,47,9.85,1,1,0,2011,1,17,12,0,0,4.382026634673881
7.38,2,8.9981,47,9.85,1,1,0,2011,1,17,13,0,0,4.532599493153256
7.38,2,7.0015,43,10.605,1,1,0,2011,1,17,14,0,0,4.454347296253507
8.2,2,11.0014,47,10.605,1,1,0,2011,1,17,15,0,0,4.532599493153256
8.2,2,11.0014,47,10.605,1,1,0,2011,1,17,16,0,0,4.406719247264253
8.2,1,12.998,51,9.85,1,1,0,2011,1,17,17,0,0,4.2626798770413155
7.38,2,16.9979,55,8.335,1,1,0,2011,1,17,18,0,0,4.5217885770490405
7.38,3,12.998,59,9.09,1,1,0,2011,1,17,19,0,0,4.0943445622221
6.56,3,12.998,80,7.575,1,1,0,2011,1,17,20,0,0,3.4965075614664802
6.56,3,12.998,80,7.575,1,1,0,2011,1,17,21,0,0,3.295836866004329
5.74,3,16.9979,93,6.06,1,1,0,2011,1,17,22,0,0,2.5649493574615367
6.56,3,19.0012,86,6.82,1,1,0,2011,1,17,23,0,0,1.3862943611198906
8.2,2,22.0028,86,9.09,1,0,1,2011,1,18,12,0,0,1.0986122886681098
8.2,2,15.0013,86,9.85,1,0,1,2011,1,18,13,0,0,3.091042453358316
9.02,2,11.0014,80,11.365,1,0,1,2011,1,18,14,0,0,3.332204510175204
9.02,2,11.0014,87,11.365,1,0,1,2011,1,18,15,0,0,3.5553480614894135
9.02,2,12.998,87,11.365,1,0,1,2011,1,18,16,0,0,4.110873864173311
9.02,2,12.998,82,11.365,1,0,1,2011,1,18,17,0,0,4.8283137373023015
9.02,2,11.0014,80,11.365,1,0,1,2011,1,18,18,0,0,4.890349128221754
9.02,2,8.9981,80,11.365,1,0,1,2011,1,18,19,0,0,4.59511985013459
9.02,2,0.0,87,13.635,1,0,1,2011,1,18,20,0,0,4.418840607796598
9.02,2,7.0015,93,12.12,1,0,1,2011,1,18,21,0,0,3.713572066704308
9.02,2,6.0032,93,12.88,1,0,1,2011,1,18,22,0,0,3.4965075614664802
9.02,2,0.0,93,13.635,1,0,1,2011,1,18,23,0,0,2.995732273553991
9.02,2,0.0,93,13.635,1,0,1,2011,1,19,0,0,0,1.0986122886681098
9.02,3,8.9981,93,11.365,1,0,1,2011,1,19,1,0,0,1.9459101490553132
9.02,3,8.9981,93,11.365,1,0,1,2011,1,19,2,0,0,1.0986122886681098
9.02,3,8.9981,93,11.365,1,0,1,2011,1,19,4,0,0,0.6931471805599453
9.02,2,6.0032,93,12.88,1,0,1,2011,1,19,5,0,0,1.9459101490553132
9.02,2,6.0032,93,12.88,1,0,1,2011,1,19,6,0,0,3.4657359027997265
9.84,2,7.0015,92,12.88,1,0,1,2011,1,19,7,0,0,4.499809670330265
9.84,2,7.0015,93,12.88,1,0,1,2011,1,19,8,0,0,5.2832037287379885
9.84,2,7.0015,93,12.88,1,0,1,2011,1,19,9,0,0,4.6913478822291435
10.66,2,8.9981,93,13.635,1,0,1,2011,1,19,10,0,0,3.8501476017100584
11.48,2,6.0032,87,15.15,1,0,1,2011,1,19,11,0,0,3.9512437185814275
12.3,2,6.0032,81,15.91,1,0,1,2011,1,19,12,0,0,4.248495242049359
16.4,1,19.0012,62,20.455,1,0,1,2011,1,19,13,0,0,4.356708826689592
16.4,1,16.9979,58,20.455,1,0,1,2011,1,19,14,0,0,4.31748811353631
16.4,1,19.0012,54,20.455,1,0,1,2011,1,19,15,0,0,4.406719247264253
15.58,1,26.0027,58,19.695,1,0,1,2011,1,19,16,0,0,4.6443908991413725
14.76,1,22.0028,57,16.665,1,0,1,2011,1,19,17,0,0,5.2832037287379885
13.94,1,19.0012,61,15.91,1,0,1,2011,1,19,18,0,0,5.081404364984463
13.12,1,27.9993,57,14.395,1,0,1,2011,1,19,19,0,0,4.718498871295094
13.12,1,19.9995,49,15.15,1,0,1,2011,1,19,20,0,0,4.330733340286331
13.12,1,27.9993,49,14.395,1,0,1,2011,1,19,21,0,0,4.07753744390572
12.3,1,11.0014,52,15.15,1,0,1,2011,1,19,22,0,0,4.07753744390572
12.3,1,31.0009,52,13.635,1,0,1,2011,1,19,23,0,0,3.332204510175204
6.56,2,7.0015,64,9.09,1,0,1,2011,2,1,0,0,0,2.0794415416798357
6.56,2,7.0015,69,9.09,1,0,1,2011,2,1,1,0,0,1.0986122886681098
6.56,2,0.0,69,11.365,1,0,1,2011,2,1,2,0,0,0.6931471805599453
6.56,2,0.0,69,11.365,1,0,1,2011,2,1,3,0,0,0.6931471805599453
5.74,3,0.0,93,10.605,1,0,1,2011,2,1,5,0,0,1.0986122886681098
5.74,3,0.0,93,10.605,1,0,1,2011,2,1,6,0,0,3.091042453358316
6.56,3,0.0,93,11.365,1,0,1,2011,2,1,7,0,0,3.9512437185814275
6.56,3,0.0,93,11.365,1,0,1,2011,2,1,8,0,0,4.90527477843843
6.56,2,0.0,93,11.365,1,0,1,2011,2,1,9,0,0,4.7535901911063645
6.56,2,0.0,93,11.365,1,0,1,2011,2,1,10,0,0,3.8501476017100584
7.38,2,0.0,86,12.12,1,0,1,2011,2,1,11,0,0,3.9318256327243257
8.2,2,0.0,86,12.88,1,0,1,2011,2,1,12,0,0,4.007333185232471
8.2,2,0.0,86,12.88,1,0,1,2011,2,1,13,0,0,3.9512437185814275
9.02,2,6.0032,80,12.88,1,0,1,2011,2,1,14,0,0,3.9889840465642745
9.84,2,0.0,75,14.395,1,0,1,2011,2,1,15,0,0,3.9512437185814275
9.84,2,8.9981,75,12.12,1,0,1,2011,2,1,16,0,0,4.1588830833596715
9.84,2,0.0,75,14.395,1,0,1,2011,2,1,17,0,0,5.170483995038151
9.84,2,7.0015,81,12.88,1,0,1,2011,2,1,18,0,0,5.123963979403259
9.84,2,8.9981,81,12.12,1,0,1,2011,2,1,19,0,0,4.68213122712422
9.02,2,8.9981,87,11.365,1,0,1,2011,2,1,20,0,0,4.30406509320417
9.02,2,8.9981,87,11.365,1,0,1,2011,2,1,21,0,0,4.1588830833596715
9.02,2,6.0032,87,12.88,1,0,1,2011,2,1,22,0,0,3.58351893845611
8.2,3,12.998,93,9.85,1,0,1,2011,2,1,23,0,0,2.772588722239781
9.02,3,7.0015,93,12.12,1,0,1,2011,2,2,0,0,0,0.6931471805599453
9.02,3,12.998,93,11.365,1,0,1,2011,2,2,1,0,0,1.0986122886681098
9.02,3,8.9981,93,11.365,1,0,1,2011,2,2,2,0,0,1.3862943611198906
9.02,3,8.9981,93,11.365,1,0,1,2011,2,2,3,0,0,0.0
9.02,3,19.0012,93,10.605,1,0,1,2011,2,2,4,0,0,0.0
9.02,3,7.0015,93,12.12,1,0,1,2011,2,2,5,0,0,1.0986122886681098
9.02,3,7.0015,93,12.12,1,0,1,2011,2,2,6,0,0,2.8903717578961645
9.02,3,15.0013,93,10.605,1,0,1,2011,2,2,7,0,0,3.8918202981106265
9.02,3,15.0013,93,10.605,1,0,1,2011,2,2,8,0,0,5.043425116919247
9.84,2,6.0032,93,12.88,1,0,1,2011,2,2,9,0,0,4.812184355372417
9.02,2,0.0,100,13.635,1,0,1,2011,2,2,10,0,0,4.110873864173311
9.84,2,12.998,93,11.365,1,0,1,2011,2,2,11,0,0,3.9512437185814275
9.84,2,15.0013,93,11.365,1,0,1,2011,2,2,12,0,0,4.1588830833596715
13.94,1,11.0014,93,16.665,1,0,1,2011,2,2,13,0,0,4.31748811353631
15.58,1,26.0027,82,19.695,1,0,1,2011,2,2,14,0,0,4.143134726391533
15.58,1,22.0028,76,19.695,1,0,1,2011,2,2,15,0,0,4.330733340286331
14.76,1,19.9995,71,16.665,1,0,1,2011,2,2,16,0,0,4.634728988229636
14.76,1,35.0008,53,15.91,1,0,1,2011,2,2,17,0,0,5.247024072160486
13.94,1,36.9974,42,14.395,1,0,1,2011,2,2,18,0,0,5.204006687076795
11.48,1,32.9975,45,12.12,1,0,1,2011,2,2,19,0,0,4.51085950651685
9.84,1,36.9974,48,9.85,1,0,1,2011,2,2,20,0,0,4.31748811353631
9.02,1,22.0028,47,9.85,1,0,1,2011,2,2,21,0,0,4.143134726391533
9.02,1,16.9979,44,10.605,1,0,1,2011,2,2,22,0,0,3.6888794541139363
8.2,1,30.0026,44,8.335,1,0,1,2011,2,2,23,0,0,3.4657359027997265
8.2,1,30.0026,40,8.335,1,0,1,2011,2,3,0,0,0,2.4849066497880004
8.2,1,35.0008,44,7.575,1,0,1,2011,2,3,1,0,0,1.6094379124341003
7.38,1,16.9979,43,8.335,1,0,1,2011,2,3,2,0,0,0.6931471805599453
7.38,1,16.9979,43,8.335,1,0,1,2011,2,3,3,0,0,0.0
6.56,1,19.9995,50,6.82,1,0,1,2011,2,3,5,0,0,0.6931471805599453
6.56,1,23.9994,43,6.82,1,0,1,2011,2,3,6,0,0,3.6635616461296463
5.74,1,22.0028,50,6.06,1,0,1,2011,2,3,7,0,0,4.465908118654584
5.74,1,23.9994,50,6.06,1,0,1,2011,2,3,8,0,0,5.236441962829949
6.56,1,19.9995,47,6.82,1,0,1,2011,2,3,9,0,0,4.890349128221754
7.38,1,22.0028,43,7.575,1,0,1,2011,2,3,10,0,0,3.9512437185814275
7.38,1,30.0026,43,6.82,1,0,1,2011,2,3,11,0,0,4.1588830833596715
8.2,1,23.9994,40,9.09,1,0,1,2011,2,3,12,0,0,4.23410650459726
8.2,1,27.9993,40,8.335,1,0,1,2011,2,3,13,0,0,3.9318256327243257
9.02,1,26.0027,37,9.85,1,0,1,2011,2,3,14,0,0,3.8501476017100584
9.02,1,22.0028,37,9.85,1,0,1,2011,2,3,15,0,0,4.0943445622221
9.02,1,16.9979,37,10.605,1,0,1,2011,2,3,16,0,0,4.356708826689592
8.2,1,12.998,40,9.85,1,0,1,2011,2,3,17,0,0,5.1647859739235145
8.2,1,11.0014,40,10.605,1,0,1,2011,2,3,18,0,0,4.990432586778736
8.2,1,0.0,40,12.88,1,0,1,2011,2,3,19,0,0,4.564348191467836
8.2,1,6.0032,47,11.365,1,0,1,2011,2,3,20,0,0,4.6913478822291435
7.38,1,7.0015,55,10.605,1,0,1,2011,2,3,21,0,0,3.9889840465642745
7.38,1,6.0032,51,10.605,1,0,1,2011,2,3,22,0,0,3.713572066704308
8.2,1,7.0015,47,11.365,1,0,1,2011,2,3,23,0,0,3.6375861597263857
8.2,2,0.0,44,12.88,1,0,1,2011,2,4,0,0,0,2.5649493574615367
6.56,2,0.0,59,11.365,1,0,1,2011,2,4,1,0,0,1.9459101490553132
5.74,2,7.0015,63,8.335,1,0,1,2011,2,4,2,0,0,0.0
5.74,2,7.0015,63,8.335,1,0,1,2011,2,4,3,0,0,0.0
5.74,2,8.9981,63,7.575,1,0,1,2011,2,4,5,0,0,1.9459101490553132
6.56,2,0.0,55,11.365,1,0,1,2011,2,4,6,0,0,3.332204510175204
5.74,1,0.0,59,10.605,1,0,1,2011,2,4,7,0,0,4.465908118654584
5.74,1,8.9981,74,7.575,1,0,1,2011,2,4,8,0,0,5.393627546352362
6.56,2,8.9981,80,9.09,1,0,1,2011,2,4,9,0,0,4.844187086458591
8.2,2,8.9981,51,10.605,1,0,1,2011,2,4,10,0,0,3.9318256327243257
9.02,1,11.0014,51,11.365,1,0,1,2011,2,4,11,0,0,4.1588830833596715
9.84,2,11.0014,48,12.12,1,0,1,2011,2,4,12,0,0,4.454347296253507
10.66,2,15.0013,50,12.88,1,0,1,2011,2,4,13,0,0,4.406719247264253
11.48,2,11.0014,45,13.635,1,0,1,2011,2,4,14,0,0,4.51085950651685
11.48,2,16.9979,48,13.635,1,0,1,2011,2,4,15,0,0,4.499809670330265
12.3,2,15.0013,42,14.395,1,0,1,2011,2,4,16,0,0,4.59511985013459
10.66,2,8.9981,56,13.635,1,0,1,2011,2,4,17,0,0,5.3230099791384085
9.84,2,7.0015,60,12.88,1,0,1,2011,2,4,18,0,0,5.043425116919247
9.84,2,8.9981,65,12.12,1,0,1,2011,2,4,19,0,0,4.634728988229636
9.84,2,11.0014,65,12.12,1,0,1,2011,2,4,20,0,0,4.2626798770413155
9.84,2,11.0014,70,12.12,1,0,1,2011,2,4,21,0,0,3.7612001156935624
9.84,2,11.0014,65,12.12,1,0,1,2011,2,4,22,0,0,3.828641396489095
9.84,2,8.9981,70,12.12,1,0,1,2011,2,4,23,0,0,3.4339872044851463
9.84,2,11.0014,70,12.12,1,0,0,2011,2,5,0,0,0,3.6635616461296463
9.84,2,11.0014,65,12.12,1,0,0,2011,2,5,1,0,0,2.8903717578961645
9.84,2,11.0014,75,12.12,1,0,0,2011,2,5,2,0,0,2.833213344056216
9.84,2,11.0014,75,12.12,1,0,0,2011,2,5,3,0,0,2.3978952727983707
9.02,3,8.9981,93,11.365,1,0,0,2011,2,5,4,0,0,2.0794415416798357
8.2,3,6.0032,100,11.365,1,0,0,2011,2,5,5,0,0,2.1972245773362196
8.2,3,0.0,100,12.88,1,0,0,2011,2,5,6,0,0,1.3862943611198906
9.02,3,6.0032,93,12.88,1,0,0,2011,2,5,7,0,0,1.3862943611198906
8.2,3,6.0032,100,11.365,1,0,0,2011,2,5,8,0,0,2.302585092994046
8.2,3,6.0032,100,11.365,1,0,0,2011,2,5,9,0,0,2.995732273553991
8.2,3,8.9981,100,10.605,1,0,0,2011,2,5,10,0,0,3.5263605246161616
9.02,3,8.9981,100,11.365,1,0,0,2011,2,5,11,0,0,3.8501476017100584
9.02,3,11.0014,100,11.365,1,0,0,2011,2,5,12,0,0,3.9512437185814275
9.02,3,11.0014,100,11.365,1,0,0,2011,2,5,13,0,0,4.276666119016055
9.02,3,0.0,100,13.635,1,0,0,2011,2,5,14,0,0,4.007333185232471
9.02,3,0.0,100,13.635,1,0,0,2011,2,5,15,0,0,4.0943445622221
9.02,3,8.9981,100,11.365,1,0,0,2011,2,5,16,0,0,4.2626798770413155
9.84,2,19.0012,100,10.605,1,0,0,2011,2,5,17,0,0,4.356708826689592
11.48,2,30.0026,93,12.12,1,0,0,2011,2,5,18,0,0,4.418840607796598
11.48,2,30.0026,93,12.12,1,0,0,2011,2,5,19,0,0,4.430816798843313
12.3,1,16.9979,87,14.395,1,0,0,2011,2,5,20,0,0,4.23410650459726
10.66,1,12.998,100,12.88,1,0,0,2011,2,5,21,0,0,4.02535169073515
10.66,1,8.9981,93,13.635,1,0,0,2011,2,5,22,0,0,3.8066624897703196
10.66,1,15.0013,93,12.88,1,0,0,2011,2,5,23,0,0,4.07753744390572
10.66,1,12.998,70,12.88,1,0,0,2011,2,6,0,0,0,3.6635616461296463
10.66,1,27.9993,65,11.365,1,0,0,2011,2,6,1,0,0,3.784189633918261
10.66,1,22.0028,60,11.365,1,0,0,2011,2,6,2,0,0,2.995732273553991
10.66,1,6.0032,60,14.395,1,0,0,2011,2,6,3,0,0,2.5649493574615367
10.66,1,23.9994,60,11.365,1,0,0,2011,2,6,4,0,0,0.6931471805599453
10.66,1,15.0013,60,12.88,1,0,0,2011,2,6,5,0,0,0.0
10.66,1,15.0013,60,12.88,1,0,0,2011,2,6,6,0,0,0.0
9.84,1,11.0014,65,12.12,1,0,0,2011,2,6,7,0,0,2.0794415416798357
9.84,1,7.0015,65,12.88,1,0,0,2011,2,6,8,0,0,3.1354942159291497
11.48,1,7.0015,56,14.395,1,0,0,2011,2,6,9,0,0,3.8066624897703196
12.3,1,16.9979,52,14.395,1,0,0,2011,2,6,10,0,0,4.48863636973214
13.12,1,16.9979,49,15.15,1,0,0,2011,2,6,11,0,0,4.762173934797756
13.94,1,0.0,46,16.665,1,0,0,2011,2,6,12,0,0,5.159055299214529
13.94,1,0.0,46,18.18,1,0,0,2011,2,6,13,0,0,5.204006687076795
13.94,1,6.0032,46,17.425,1,0,0,2011,2,6,14,0,0,5.081404364984463
13.94,1,6.0032,46,17.425,1,0,0,2011,2,6,15,0,0,5.204006687076795
13.94,1,7.0015,49,17.425,1,0,0,2011,2,6,16,0,0,5.056245805348308
13.94,1,0.0,46,18.18,1,0,0,2011,2,6,17,0,0,4.795790545596741
12.3,1,11.0014,56,15.15,1,0,0,2011,2,6,18,0,0,4.356708826689592
11.48,1,8.9981,61,14.395,1,0,0,2011,2,6,19,0,0,3.044522437723423
11.48,1,7.0015,61,14.395,1,0,0,2011,2,6,20,0,0,3.258096538021482
10.66,1,0.0,60,15.15,1,0,0,2011,2,6,21,0,0,3.295836866004329
10.66,1,0.0,60,15.15,1,0,0,2011,2,6,22,0,0,4.127134385045092
9.84,1,0.0,65,14.395,1,0,0,2011,2,6,23,0,0,3.4011973816621555
9.84,1,0.0,65,14.395,1,0,1,2011,2,7,0,0,0,2.70805020110221
9.02,1,0.0,75,13.635,1,0,1,2011,2,7,1,0,0,1.6094379124341003
8.2,1,0.0,80,12.88,1,0,1,2011,2,7,2,0,0,1.0986122886681098
8.2,1,0.0,86,12.88,1,0,1,2011,2,7,3,0,0,0.0
8.2,1,0.0,86,12.88,1,0,1,2011,2,7,4,0,0,0.6931471805599453
8.2,1,0.0,86,12.88,1,0,1,2011,2,7,5,0,0,2.302585092994046
7.38,1,0.0,93,12.12,1,0,1,2011,2,7,6,0,0,3.4011973816621555
7.38,1,0.0,86,12.12,1,0,1,2011,2,7,7,0,0,4.553876891600541
6.56,2,0.0,100,11.365,1,0,1,2011,2,7,8,0,0,5.438079308923196
9.02,1,0.0,80,13.635,1,0,1,2011,2,7,9,0,0,4.770684624465665
9.84,1,7.0015,75,12.88,1,0,1,2011,2,7,10,0,0,4.007333185232471
12.3,1,6.0032,65,15.91,1,0,1,2011,2,7,11,0,0,3.8501476017100584
13.12,2,0.0,62,17.425,1,0,1,2011,2,7,12,0,0,4.189654742026425
14.76,2,6.0032,57,18.18,1,0,1,2011,2,7,13,0,0,4.1588830833596715
14.76,2,6.0032,57,18.18,1,0,1,2011,2,7,14,0,0,4.0943445622221
15.58,2,6.0032,54,19.695,1,0,1,2011,2,7,15,0,0,3.912023005428146
14.76,2,8.9981,57,17.425,1,0,1,2011,2,7,16,0,0,4.736198448394496
13.12,2,11.0014,70,15.91,1,0,1,2011,2,7,17,0,0,5.375278407684165
13.94,2,8.9981,66,16.665,1,0,1,2011,2,7,18,0,0,5.1647859739235145
13.12,2,0.0,70,17.425,1,0,1,2011,2,7,19,0,0,4.852030263919617
13.12,2,7.0015,70,16.665,1,0,1,2011,2,7,20,0,0,4.477336814478207
13.12,1,0.0,70,17.425,1,0,1,2011,2,7,21,0,0,4.356708826689592
11.48,1,6.0032,81,15.15,1,0,1,2011,2,7,22,0,0,3.6109179126442243
12.3,2,0.0,81,16.665,1,0,1,2011,2,7,23,0,0,3.2188758248682006
11.48,2,0.0,87,15.91,1,0,1,2011,2,8,0,0,0,2.302585092994046
11.48,2,0.0,87,15.91,1,0,1,2011,2,8,1,0,0,1.3862943611198906
10.66,2,7.0015,93,13.635,1,0,1,2011,2,8,2,0,0,0.6931471805599453
11.48,3,11.0014,93,13.635,1,0,1,2011,2,8,3,0,0,0.0
10.66,1,11.0014,93,12.88,1,0,1,2011,2,8,4,0,0,1.0986122886681098
10.66,1,22.0028,81,11.365,1,0,1,2011,2,8,5,0,0,0.6931471805599453
10.66,1,22.0028,70,11.365,1,0,1,2011,2,8,6,0,0,3.6635616461296463
9.84,1,27.9993,65,9.85,1,0,1,2011,2,8,7,0,0,4.605170185988092
9.84,1,32.9975,56,9.85,1,0,1,2011,2,8,8,0,0,5.493061443340548
9.84,1,32.9975,52,9.85,1,0,1,2011,2,8,9,0,0,4.90527477843843
9.02,1,36.9974,47,9.09,1,0,1,2011,2,8,10,0,0,3.871201010907891
9.02,1,31.0009,47,9.09,1,0,1,2011,2,8,11,0,0,3.912023005428146
9.84,1,32.9975,38,9.85,1,0,1,2011,2,8,12,0,0,4.174387269895637
9.84,2,30.0026,32,9.85,1,0,1,2011,2,8,13,0,0,3.912023005428146
9.02,1,27.9993,37,9.85,1,0,1,2011,2,8,14,0,0,4.1588830833596715
9.02,1,26.0027,35,9.85,1,0,1,2011,2,8,15,0,0,3.9318256327243257
9.02,1,35.0008,35,9.09,1,0,1,2011,2,8,16,0,0,4.418840607796598
9.02,1,39.0007,32,9.09,1,0,1,2011,2,8,17,0,0,5.170483995038151
8.2,1,26.0027,32,9.09,1,0,1,2011,2,8,18,0,0,5.0238805208462765
6.56,1,31.0009,40,6.06,1,0,1,2011,2,8,19,0,0,4.61512051684126
6.56,1,22.0028,40,6.82,1,0,1,2011,2,8,20,0,0,4.02535169073515
5.74,1,31.0009,33,5.305,1,0,1,2011,2,8,21,0,0,3.9889840465642745
4.92,1,23.9994,33,5.305,1,0,1,2011,2,8,22,0,0,3.367295829986474
4.92,1,22.0028,33,5.305,1,0,1,2011,2,8,23,0,0,2.4849066497880004
4.1,1,23.9994,36,3.79,1,0,1,2011,2,9,0,0,0,2.833213344056216
4.1,1,15.0013,36,5.305,1,0,1,2011,2,9,1,0,0,1.9459101490553132
3.28,1,19.0012,38,3.79,1,0,1,2011,2,9,2,0,0,1.0986122886681098
2.46,1,8.9981,45,3.79,1,0,1,2011,2,9,3,0,0,0.6931471805599453
2.46,1,7.0015,45,5.305,1,0,1,2011,2,9,5,0,0,1.9459101490553132
2.46,1,0.0,45,7.575,1,0,1,2011,2,9,6,0,0,3.7612001156935624
2.46,1,7.0015,49,5.305,1,0,1,2011,2,9,7,0,0,4.59511985013459
4.1,1,0.0,42,6.82,1,0,1,2011,2,9,8,0,0,5.293304824724492
4.92,1,11.0014,39,6.82,1,0,1,2011,2,9,9,0,0,4.812184355372417
5.74,1,0.0,36,9.09,1,0,1,2011,2,9,10,0,0,4.07753744390572
5.74,2,11.0014,43,7.575,1,0,1,2011,2,9,11,0,0,3.713572066704308
7.38,2,15.0013,40,9.09,1,0,1,2011,2,9,12,0,0,4.110873864173311
