temp,weather,windspeed,humidity,season,count,year,month,hour
12.3,1,6.0032,65,1,47,2011,2,11
13.12,2,8.9981,62,1,66,2011,2,12
14.76,2,6.0032,57,1,64,2011,2,13
14.76,2,6.0032,57,1,60,2011,2,14
15.58,2,6.0032,54,1,50,2011,2,15
14.76,2,8.9981,57,1,114,2011,2,16
13.12,2,11.0014,70,1,216,2011,2,17
13.94,2,8.9981,66,1,175,2011,2,18
13.12,2,8.9981,70,1,128,2011,2,19
13.12,2,7.0015,70,1,88,2011,2,20
13.12,1,8.9981,70,1,78,2011,2,21
11.48,1,6.0032,81,1,37,2011,2,22
12.3,2,8.9981,81,1,25,2011,2,23
11.48,2,8.9981,87,1,10,2011,2,0
11.48,2,8.9981,87,1,4,2011,2,1
10.66,2,7.0015,93,1,2,2011,2,2
11.48,3,11.0014,93,1,1,2011,2,3
10.66,1,11.0014,93,1,3,2011,2,4
10.66,1,22.0028,81,1,2,2011,2,5
10.66,1,22.0028,70,1,39,2011,2,6
9.84,1,27.9993,65,1,100,2011,2,7
9.84,1,32.9975,56,1,243,2011,2,8
9.84,1,32.9975,52,1,135,2011,2,9
9.02,1,36.9974,47,1,48,2011,2,10
9.02,1,31.0009,47,1,50,2011,2,11
9.84,1,32.9975,38,1,65,2011,2,12
9.84,2,30.0026,32,1,50,2011,2,13
9.02,1,27.9993,37,1,64,2011,2,14
9.02,1,26.0027,35,1,51,2011,2,15
9.02,1,35.0008,35,1,83,2011,2,16
9.02,1,39.0007,32,1,176,2011,2,17
8.2,1,26.0027,32,1,152,2011,2,18
6.56,1,31.0009,40,1,101,2011,2,19
6.56,1,22.0028,40,1,56,2011,2,20
5.74,1,31.0009,33,1,54,2011,2,21
4.92,1,23.9994,33,1,29,2011,2,22
4.92,1,22.0028,33,1,12,2011,2,23
4.1,1,23.9994,36,1,17,2011,2,0
4.1,1,15.0013,36,1,7,2011,2,1
3.28,1,19.0012,38,1,3,2011,2,2
2.46,1,8.9981,45,1,2,2011,2,3
2.46,1,7.0015,45,1,7,2011,2,5
2.46,1,8.9981,45,1,43,2011,2,6
2.46,1,7.0015,49,1,99,2011,2,7
4.1,1,8.9981,42,1,199,2011,2,8
4.92,1,11.0014,39,1,123,2011,2,9
5.74,1,8.9981,36,1,59,2011,2,10
5.74,2,11.0014,43,1,41,2011,2,11
7.38,2,15.0013,40,1,61,2011,2,12
7.38,1,16.9979,40,1,69,2011,2,13
8.2,1,19.9995,34,1,58,2011,2,14
8.2,2,19.0012,34,1,64,2011,2,15
8.2,2,16.9979,37,1,79,2011,2,16
8.2,2,16.9979,34,1,166,2011,2,17
7.38,2,19.9995,47,1,170,2011,2,18
5.74,3,16.9979,86,1,88,2011,2,19
5.74,3,11.0014,86,1,84,2011,2,20
5.74,2,11.0014,86,1,83,2011,2,21
6.56,3,11.0014,80,1,46,2011,2,22
6.56,3,12.998,80,1,37,2011,2,23
5.74,3,12.998,86,1,16,2011,2,0
5.74,3,8.9981,80,1,7,2011,2,1
5.74,3,8.9981,80,1,3,2011,2,2
5.74,2,15.0013,59,1,1,2011,2,4
4.92,2,15.0013,50,1,6,2011,2,5
4.92,2,19.0012,54,1,26,2011,2,6
4.1,1,27.9993,50,1,99,2011,2,7
4.1,1,22.0028,49,1,178,2011,2,8
4.92,1,23.9994,42,1,122,2011,2,9
4.92,1,19.9995,42,1,35,2011,2,10
5.74,1,23.9994,39,1,45,2011,2,11
6.56,1,26.0027,34,1,69,2011,2,12
7.38,1,19.9995,29,1,62,2011,2,13
8.2,1,19.0012,27,1,48,2011,2,14
8.2,1,16.9979,25,1,50,2011,2,15
8.2,1,19.9995,27,1,80,2011,2,16
7.38,1,12.998,26,1,165,2011,2,17
6.56,1,8.9981,28,1,160,2011,2,18
5.74,1,7.0015,28,1,112,2011,2,19
5.74,1,6.0032,31,1,97,2011,2,20
5.74,1,8.9981,39,1,72,2011,2,21
4.92,1,8.9981,39,1,51,2011,2,22
4.92,1,7.0015,42,1,34,2011,2,23
4.1,1,7.0015,49,1,14,2011,2,0
4.1,1,6.0032,54,1,7,2011,2,1
4.1,1,6.0032,54,1,3,2011,2,2
3.28,1,6.0032,63,1,4,2011,2,5
4.1,1,8.9981,68,1,24,2011,2,6
3.28,1,8.9981,73,1,74,2011,2,7
4.1,1,11.0014,74,1,216,2011,2,8
4.92,1,15.0013,74,1,140,2011,2,9
5.74,1,12.998,69,1,44,2011,2,10
9.02,1,8.9981,47,1,64,2011,2,11
9.02,1,8.9981,47,1,71,2011,2,12
9.84,1,12.998,35,1,110,2011,2,13
12.3,1,16.9979,26,1,84,2011,2,14
13.12,1,11.0014,21,1,74,2011,2,15
12.3,1,12.998,28,1,125,2011,2,16
12.3,1,8.9981,24,1,211,2011,2,17
11.48,1,8.9981,28,1,174,2011,2,18
10.66,1,8.9981,33,1,101,2011,2,19
9.02,1,8.9981,55,1,63,2011,2,20
8.2,1,8.9981,59,1,47,2011,2,21
8.2,1,6.0032,64,1,43,2011,2,22
7.38,1,8.9981,69,1,53,2011,2,23
6.56,1,6.0032,69,1,30,2011,2,0
5.74,1,8.9981,86,1,24,2011,2,1
5.74,1,8.9981,80,1,15,2011,2,2
4.92,1,8.9981,80,1,10,2011,2,3
4.92,1,6.0032,74,1,4,2011,2,4
4.92,1,6.0032,74,1,1,2011,2,5
4.92,1,12.998,93,1,2,2011,2,6
4.92,1,7.0015,80,1,11,2011,2,7
5.74,1,8.9981,86,1,30,2011,2,8
6.56,1,8.9981,64,1,43,2011,2,9
9.02,1,16.9979,41,1,84,2011,2,10
12.3,1,22.0028,28,1,114,2011,2,11
12.3,1,31.0009,39,1,120,2011,2,12
12.3,1,27.9993,39,1,135,2011,2,13
13.94,1,19.0012,31,1,120,2011,2,14
13.94,1,27.9993,29,1,174,2011,2,15
13.94,1,27.9993,29,1,145,2011,2,16
13.12,1,35.0008,31,1,137,2011,2,17
11.48,1,22.0028,38,1,64,2011,2,18
11.48,1,11.0014,38,1,41,2011,2,19
10.66,1,15.0013,41,1,40,2011,2,20
10.66,1,8.9981,41,1,51,2011,2,21
9.84,1,6.0032,44,1,45,2011,2,22
9.02,1,8.9981,51,1,32,2011,2,23
8.2,1,7.0015,64,1,39,2011,2,0
8.2,1,6.0032,59,1,24,2011,2,1
8.2,2,6.0032,75,1,20,2011,2,2
8.2,2,7.0015,69,1,12,2011,2,3
8.2,2,11.0014,69,1,2,2011,2,4
8.2,2,8.9981,69,1,5,2011,2,6
9.02,2,8.9981,55,1,3,2011,2,7
9.02,2,12.998,64,1,12,2011,2,8
9.84,2,15.0013,60,1,47,2011,2,9
12.3,1,22.0028,45,1,105,2011,2,10
13.12,1,30.0026,39,1,112,2011,2,11
14.76,1,31.0009,32,1,152,2011,2,12
15.58,1,23.9994,29,1,154,2011,2,13
16.4,2,27.9993,30,1,161,2011,2,14
16.4,2,19.9995,30,1,162,2011,2,15
17.22,2,22.0028,28,1,134,2011,2,16
17.22,1,22.0028,28,1,125,2011,2,17
16.4,1,19.9995,32,1,95,2011,2,18
16.4,1,19.0012,35,1,61,2011,2,19
16.4,1,22.0028,35,1,47,2011,2,20
16.4,1,23.9994,35,1,51,2011,2,21
16.4,1,19.9995,35,1,36,2011,2,22
16.4,1,23.9994,35,1,30,2011,2,23
15.58,1,23.9994,37,1,11,2011,2,0
15.58,1,23.9994,37,1,7,2011,2,1
14.76,1,19.9995,40,1,2,2011,2,2
13.94,1,15.0013,46,1,2,2011,2,3
13.12,1,19.0012,53,1,2,2011,2,4
13.12,1,19.0012,53,1,3,2011,2,5
13.94,1,19.9995,46,1,26,2011,2,6
13.94,1,19.9995,46,1,98,2011,2,7
15.58,1,31.0009,40,1,256,2011,2,8
16.4,1,26.0027,37,1,130,2011,2,9
18.04,1,15.0013,33,1,55,2011,2,10
21.32,1,16.9979,23,1,53,2011,2,11
22.96,1,30.0026,22,1,126,2011,2,12
23.78,1,26.0027,19,1,120,2011,2,13
24.6,1,32.9975,15,1,90,2011,2,14
22.96,1,43.9989,21,1,90,2011,2,15
21.32,1,31.0009,27,1,118,2011,2,16
18.86,1,40.9973,33,1,243,2011,2,17
16.4,1,40.9973,40,1,205,2011,2,18
15.58,1,32.9975,43,1,98,2011,2,19
14.76,1,31.0009,46,1,70,2011,2,20
14.76,1,35.0008,50,1,43,2011,2,21
13.94,1,43.9989,46,1,45,2011,2,22
13.12,1,32.9975,49,1,20,2011,2,23
12.3,1,27.9993,49,1,19,2011,2,0
12.3,1,51.9987,42,1,5,2011,2,1
11.48,1,46.0022,41,1,3,2011,2,2
9.02,1,35.0008,37,1,1,2011,2,4
9.02,1,31.0009,32,1,4,2011,2,5
8.2,1,22.0028,32,1,30,2011,2,6
8.2,1,23.9994,32,1,105,2011,2,7
8.2,1,23.9994,32,1,223,2011,2,8
9.02,1,30.0026,29,1,110,2011,2,9
9.84,1,19.0012,27,1,52,2011,2,10
10.66,1,16.9979,25,1,57,2011,2,11
11.48,1,16.9979,24,1,71,2011,2,12
13.12,1,15.0013,21,1,82,2011,2,13
13.94,1,15.0013,19,1,79,2011,2,14
13.94,1,11.0014,19,1,85,2011,2,15
13.94,1,16.9979,19,1,98,2011,2,16
13.12,1,15.0013,22,1,206,2011,2,17
12.3,1,8.9981,22,1,212,2011,2,18
11.48,1,8.9981,26,1,145,2011,2,19
10.66,1,7.0015,33,1,101,2011,2,20
9.84,1,8.9981,52,1,66,2011,2,21
9.84,1,8.9981,44,1,41,2011,2,22
9.02,2,6.0032,44,1,20,2011,2,23
9.02,1,6.0032,41,1,15,2011,2,0
8.2,1,6.0032,44,1,9,2011,2,1
8.2,2,12.998,47,1,1,2011,2,3
8.2,1,12.998,51,1,1,2011,2,4
8.2,1,12.998,47,1,5,2011,2,5
8.2,1,15.0013,55,1,33,2011,2,6
8.2,2,15.0013,55,1,108,2011,2,7
9.02,2,11.0014,55,1,230,2011,2,8
9.84,1,19.0012,52,1,124,2011,2,9
10.66,1,26.0027,41,1,69,2011,2,10
13.94,1,19.9995,34,1,66,2011,2,11
15.58,1,22.0028,32,1,86,2011,2,12
17.22,1,23.9994,30,1,93,2011,2,13
18.86,1,27.9993,28,1,82,2011,2,14
18.86,1,27.9993,28,1,117,2011,2,15
18.86,1,26.0027,31,1,122,2011,2,16
18.86,1,19.0012,28,1,255,2011,2,17
16.4,1,15.0013,40,1,222,2011,2,18
13.94,1,15.0013,53,1,161,2011,2,19
15.58,1,12.998,43,1,118,2011,2,20
14.76,1,12.998,46,1,92,2011,2,21
13.94,1,12.998,53,1,73,2011,2,22
15.58,1,15.0013,40,1,33,2011,2,23
13.94,1,12.998,53,1,17,2011,2,0
13.94,1,15.0013,53,1,6,2011,2,1
13.94,2,15.0013,53,1,6,2011,2,2
13.94,1,12.998,53,1,4,2011,2,3
13.12,1,12.998,57,1,4,2011,2,4
13.12,1,6.0032,66,1,12,2011,2,5
12.3,1,8.9981,70,1,47,2011,2,6
13.12,1,7.0015,57,1,126,2011,2,7
13.12,1,6.0032,57,1,285,2011,2,8
14.76,1,12.998,57,1,179,2011,2,9
15.58,1,12.998,54,1,88,2011,2,10
18.04,2,16.9979,44,1,90,2011,2,11
19.68,1,15.0013,41,1,101,2011,2,12
22.14,1,15.0013,34,1,123,2011,2,13
24.6,1,15.0013,31,1,81,2011,2,14
24.6,1,16.9979,28,1,106,2011,2,15
22.96,2,19.9995,35,1,146,2011,2,16
23.78,2,19.9995,32,1,274,2011,2,17
22.14,2,19.0012,42,1,222,2011,2,18
19.68,1,22.0028,55,1,175,2011,2,19
19.68,1,22.0028,59,1,139,2011,2,20
21.32,1,26.0027,55,1,124,2011,2,21
20.5,1,19.0012,59,1,76,2011,2,22
18.86,1,19.9995,67,1,44,2011,2,23
18.04,1,19.0012,72,1,32,2011,2,0
18.04,1,15.0013,72,1,8,2011,2,1
18.04,1,19.0012,72,1,7,2011,2,2
18.86,1,16.9979,67,1,8,2011,2,3
18.86,1,16.9979,67,1,1,2011,2,4
18.86,2,7.0015,67,1,7,2011,2,5
18.04,2,11.0014,72,1,50,2011,2,6
17.22,2,15.0013,77,1,116,2011,2,7
17.22,2,12.998,77,1,272,2011,2,8
17.22,2,12.998,77,1,169,2011,2,9
18.04,2,15.0013,72,1,95,2011,2,10
18.04,1,11.0014,72,1,113,2011,2,11
20.5,1,12.998,59,1,185,2011,2,12
24.6,1,12.998,43,1,176,2011,2,13
27.06,1,19.9995,36,1,191,2011,2,14
27.06,1,22.0028,36,1,172,2011,2,15
27.06,1,19.0012,36,1,232,2011,2,16
27.06,1,23.9994,34,1,327,2011,2,17
26.24,1,22.0028,33,1,224,2011,2,18
25.42,1,39.0007,29,1,162,2011,2,19
24.6,1,12.998,31,1,124,2011,2,20
23.78,1,32.9975,21,1,72,2011,2,21
22.14,1,16.9979,10,1,107,2011,2,22
21.32,1,19.0012,8,1,77,2011,2,23
19.68,1,32.9975,12,1,29,2011,2,0
18.86,1,27.9993,14,1,31,2011,2,1
18.04,1,26.0027,13,1,17,2011,2,2
17.22,1,19.9995,14,1,7,2011,2,3
16.4,1,22.0028,15,1,3,2011,2,4
16.4,1,22.0028,15,1,3,2011,2,5
16.4,1,27.9993,17,1,6,2011,2,6
15.58,1,35.0008,17,1,22,2011,2,7
15.58,1,39.0007,17,1,45,2011,2,8
16.4,1,43.9989,16,1,55,2011,2,9
17.22,1,39.0007,16,1,106,2011,2,10
18.04,1,39.0007,16,1,123,2011,2,11
18.04,1,32.9975,18,1,119,2011,2,12
18.04,1,40.9973,16,1,155,2011,2,13
18.86,1,43.9989,15,1,196,2011,2,14
18.04,1,50.0021,16,1,171,2011,2,15
18.04,1,43.0006,16,1,120,2011,2,16
17.22,1,40.9973,19,1,127,2011,2,17
14.76,1,30.0026,25,1,88,2011,2,18
13.94,1,23.9994,29,1,59,2011,2,19
13.12,1,35.0008,28,1,47,2011,2,20
13.12,1,36.9974,26,1,33,2011,2,21
12.3,1,32.9975,28,1,44,2011,2,22
11.48,1,30.0026,33,1,29,2011,2,23
12.3,1,31.0009,70,1,7,2011,3,0
10.66,1,23.9994,70,1,3,2011,3,1
9.84,1,26.0027,65,1,4,2011,3,2
9.02,1,19.0012,69,1,2,2011,3,3
9.02,1,16.9979,69,1,1,2011,3,4
8.2,1,19.0012,64,1,2,2011,3,5
8.2,1,19.9995,59,1,46,2011,3,6
8.2,1,22.0028,59,1,107,2011,3,7
8.2,1,26.0027,59,1,214,2011,3,8
9.02,1,27.9993,55,1,124,2011,3,9
9.84,1,19.0012,52,1,68,2011,3,10
11.48,1,16.9979,45,1,56,2011,3,11
12.3,1,8.9981,39,1,86,2011,3,12
13.12,1,8.9981,39,1,78,2011,3,13
13.12,1,8.9981,36,1,79,2011,3,14
13.94,1,8.9981,34,1,64,2011,3,15
13.94,1,6.0032,34,1,102,2011,3,16
13.94,1,6.0032,34,1,242,2011,3,17
13.12,1,12.998,39,1,224,2011,3,18
12.3,1,8.9981,49,1,119,2011,3,19
12.3,1,6.0032,61,1,88,2011,3,20
10.66,1,8.9981,56,1,63,2011,3,21
9.84,1,7.0015,62,1,47,2011,3,22
9.84,1,15.0013,65,1,25,2011,3,23
9.02,1,11.0014,69,1,8,2011,3,0
9.02,1,12.998,69,1,4,2011,3,1
9.02,1,12.998,69,1,2,2011,3,2
9.02,1,19.0012,69,1,4,2011,3,3
8.2,1,8.9981,75,1,1,2011,3,4
9.02,1,15.0013,69,1,5,2011,3,5
9.02,1,16.9979,55,1,40,2011,3,6
9.02,1,16.9979,64,1,110,2011,3,7
9.84,1,19.0012,65,1,256,2011,3,8
11.48,1,19.9995,56,1,148,2011,3,9
13.12,1,19.0012,49,1,76,2011,3,10
13.94,1,22.0028,53,1,73,2011,3,11
16.4,1,12.998,43,1,82,2011,3,12
20.5,1,8.9981,25,1,125,2011,3,13
21.32,1,19.9995,23,1,96,2011,3,14
22.14,1,27.9993,19,1,110,2011,3,15
22.14,1,22.0028,19,1,139,2011,3,16
20.5,1,19.0012,23,1,268,2011,3,17
18.86,1,32.9975,23,1,201,2011,3,18
16.4,1,35.0008,28,1,150,2011,3,19
14.76,1,27.9993,29,1,95,2011,3,20
13.94,1,31.0009,29,1,71,2011,3,21
12.3,1,36.9974,26,1,48,2011,3,22
10.66,1,35.0008,30,1,22,2011,3,23
9.84,1,31.0009,30,1,13,2011,3,0
9.84,1,31.0009,30,1,1,2011,3,1
8.2,1,31.0009,27,1,3,2011,3,2
8.2,1,31.0009,27,1,1,2011,3,3
6.56,1,32.9975,31,1,1,2011,3,4
5.74,1,19.9995,33,1,8,2011,3,5
5.74,1,19.9995,33,1,35,2011,3,6
4.92,1,27.9993,42,1,111,2011,3,7
5.74,1,19.9995,39,1,220,2011,3,8
6.56,1,19.0012,37,1,145,2011,3,9
7.38,1,12.998,29,1,56,2011,3,10
8.2,1,6.0032,29,1,50,2011,3,11
9.02,1,8.9981,25,1,72,2011,3,12
9.02,1,6.0032,25,1,80,2011,3,13
9.84,1,7.0015,21,1,78,2011,3,14
9.84,1,8.9981,23,1,68,2011,3,15
10.66,1,8.9981,23,1,71,2011,3,16
10.66,1,8.9981,22,1,202,2011,3,17
9.84,1,22.0028,35,1,167,2011,3,18
8.2,1,16.9979,40,1,106,2011,3,19
8.2,1,6.0032,40,1,70,2011,3,20
7.38,1,7.0015,40,1,51,2011,3,21
8.2,1,8.9981,40,1,53,2011,3,22
7.38,2,6.0032,43,1,23,2011,3,23
8.2,2,12.998,55,1,12,2011,3,0
7.38,2,12.998,64,1,4,2011,3,1
7.38,2,12.998,64,1,2,2011,3,2
7.38,2,16.9979,74,1,1,2011,3,3
7.38,2,12.998,74,1,1,2011,3,4
6.56,2,8.9981,74,1,7,2011,3,5
6.56,2,6.0032,74,1,29,2011,3,6
6.56,1,8.9981,80,1,83,2011,3,7
7.38,1,8.9981,74,1,228,2011,3,8
9.02,1,8.9981,60,1,150,2011,3,9
9.84,1,16.9979,60,1,66,2011,3,10
11.48,1,15.0013,52,1,89,2011,3,11
13.12,1,11.0014,43,1,97,2011,3,12
13.94,1,15.0013,42,1,87,2011,3,13
14.76,1,19.0012,40,1,95,2011,3,14
14.76,1,19.9995,40,1,106,2011,3,15
14.76,1,12.998,46,1,118,2011,3,16
14.76,2,16.9979,50,1,228,2011,3,17
13.94,2,19.9995,53,1,187,2011,3,18
13.12,1,16.9979,61,1,107,2011,3,19
12.3,2,12.998,70,1,87,2011,3,20
12.3,2,15.0013,70,1,70,2011,3,21
12.3,1,12.998,70,1,44,2011,3,22
12.3,2,11.0014,75,1,46,2011,3,23
11.48,2,7.0015,81,1,19,2011,3,0
12.3,2,7.0015,81,1,25,2011,3,1
12.3,2,12.998,87,1,20,2011,3,2
12.3,2,12.998,87,1,2,2011,3,3
12.3,2,11.0014,93,1,1,2011,3,4
12.3,2,8.9981,100,1,3,2011,3,5
12.3,2,15.0013,100,1,4,2011,3,6
12.3,2,19.9995,100,1,15,2011,3,7
12.3,2,19.9995,100,1,45,2011,3,8
13.12,2,15.0013,93,1,63,2011,3,9
13.94,2,12.998,93,1,103,2011,3,10
16.4,2,15.0013,76,1,159,2011,3,11
18.04,2,16.9979,67,1,167,2011,3,12
18.86,2,19.0012,67,1,190,2011,3,13
19.68,2,19.0012,59,1,198,2011,3,14
18.86,2,19.9995,63,1,205,2011,3,15
19.68,2,19.9995,59,1,204,2011,3,16
19.68,2,23.9994,59,1,164,2011,3,17
19.68,2,22.0028,59,1,152,2011,3,18
18.86,2,22.0028,67,1,89,2011,3,19
18.04,2,22.0028,77,1,70,2011,3,20
18.04,2,22.0028,72,1,72,2011,3,21
17.22,2,19.9995,77,1,63,2011,3,22
18.04,2,19.9995,77,1,44,2011,3,23
17.22,2,23.9994,77,1,52,2011,3,0
17.22,2,19.0012,77,1,39,2011,3,1
16.4,2,19.0012,82,1,32,2011,3,2
17.22,2,19.9995,82,1,11,2011,3,3
17.22,2,23.9994,88,1,3,2011,3,4
17.22,2,23.9994,94,1,2,2011,3,6
17.22,3,30.0026,100,1,5,2011,3,7
16.4,2,19.9995,100,1,9,2011,3,8
17.22,2,19.0012,100,1,22,2011,3,9
17.22,2,19.9995,100,1,31,2011,3,10
17.22,2,15.0013,100,1,62,2011,3,11
18.86,2,22.0028,94,1,79,2011,3,12
18.86,2,23.9994,94,1,105,2011,3,13
18.04,3,15.0013,100,1,39,2011,3,14
18.04,3,15.0013,100,1,7,2011,3,15
14.76,3,19.0012,100,1,11,2011,3,16
13.94,3,19.9995,100,1,25,2011,3,17
13.12,3,23.9994,100,1,23,2011,3,18
12.3,3,32.9975,100,1,11,2011,3,19
11.48,3,27.9993,100,1,11,2011,3,20
9.84,3,40.9973,93,1,7,2011,3,21
9.02,2,26.0027,100,1,10,2011,3,22
9.02,2,27.9993,100,1,9,2011,3,23
8.2,3,22.0028,100,1,4,2011,3,0
8.2,3,22.0028,100,1,2,2011,3,1
8.2,1,39.0007,80,1,1,2011,3,3
8.2,1,35.0008,80,1,1,2011,3,4
8.2,1,23.9994,75,1,1,2011,3,5
8.2,1,26.0027,75,1,34,2011,3,6
8.2,1,27.9993,75,1,91,2011,3,7
8.2,1,26.0027,75,1,211,2011,3,8
9.02,1,31.0009,64,1,134,2011,3,9
9.84,1,19.9995,60,1,58,2011,3,10
10.66,1,30.0026,48,1,60,2011,3,11
12.3,1,27.9993,42,1,96,2011,3,12
13.12,1,26.0027,36,1,70,2011,3,13
13.12,1,27.9993,36,1,77,2011,3,14
13.94,1,26.0027,31,1,96,2011,3,15
13.94,1,23.9994,31,1,122,2011,3,16
13.94,1,23.9994,29,1,233,2011,3,17
13.12,1,15.0013,31,1,233,2011,3,18
12.3,1,15.0013,33,1,145,2011,3,19
12.3,1,11.0014,33,1,92,2011,3,20
11.48,1,15.0013,38,1,54,2011,3,21
10.66,1,11.0014,48,1,35,2011,3,22
11.48,1,8.9981,48,1,22,2011,3,23
10.66,1,6.0032,48,1,10,2011,3,0
9.84,1,8.9981,52,1,4,2011,3,1
9.84,1,8.9981,52,1,1,2011,3,2
9.84,1,6.0032,52,1,7,2011,3,3
9.02,1,8.9981,64,1,2,2011,3,4
8.2,1,7.0015,69,1,10,2011,3,5
8.2,1,8.9981,59,1,45,2011,3,6
7.38,1,8.9981,64,1,128,2011,3,7
9.02,1,12.998,55,1,257,2011,3,8
10.66,1,11.0014,41,1,151,2011,3,9
12.3,2,12.998,33,1,71,2011,3,10
14.76,2,11.0014,25,1,78,2011,3,11
14.76,2,8.9981,23,1,99,2011,3,12
15.58,2,7.0015,25,1,98,2011,3,13
15.58,2,8.9981,20,1,72,2011,3,14
14.76,2,8.9981,18,1,112,2011,3,15
15.58,1,11.0014,27,1,108,2011,3,16
14.76,1,15.0013,27,1,248,2011,3,17
13.94,1,12.998,27,1,235,2011,3,18
13.94,1,7.0015,31,1,150,2011,3,19
13.12,1,6.0032,39,1,76,2011,3,20
12.3,1,12.998,49,1,75,2011,3,21
12.3,1,15.0013,49,1,55,2011,3,22
11.48,1,12.998,61,1,41,2011,3,23
10.66,1,6.0032,65,1,9,2011,3,0
10.66,1,8.9981,52,1,4,2011,3,1
10.66,1,8.9981,52,1,2,2011,3,2
9.84,1,6.0032,70,1,3,2011,3,3
9.84,1,7.0015,75,1,2,2011,3,4
9.84,2,8.9981,81,1,8,2011,3,5
9.84,2,7.0015,85,1,49,2011,3,6
9.84,2,11.0014,87,1,141,2011,3,7
9.84,2,8.9981,87,1,249,2011,3,8
10.66,2,16.9979,87,1,141,2011,3,9
12.3,2,16.9979,75,1,57,2011,3,10
13.12,2,26.0027,76,1,59,2011,3,11
13.12,2,16.9979,76,1,98,2011,3,12
13.12,2,23.9994,76,1,99,2011,3,13
13.94,2,19.9995,76,1,71,2011,3,14
14.76,2,19.9995,71,1,79,2011,3,15
13.94,2,22.0028,76,1,112,2011,3,16
13.94,2,19.9995,76,1,194,2011,3,17
13.94,2,16.9979,76,1,188,2011,3,18
13.94,2,22.0028,76,1,134,2011,3,19
13.12,2,12.998,87,1,91,2011,3,20
13.12,2,22.0028,93,1,62,2011,3,21
13.12,3,11.0014,93,1,21,2011,3,22
13.94,3,12.998,93,1,18,2011,3,23
13.94,3,16.9979,0,1,3,2011,3,0
13.94,3,16.9979,0,1,2,2011,3,1
13.94,3,16.9979,0,1,1,2011,3,2
14.76,3,12.998,0,1,3,2011,3,5
14.76,3,22.0028,0,1,12,2011,3,6
15.58,3,15.0013,0,1,37,2011,3,7
15.58,3,19.0012,0,1,44,2011,3,8
16.4,3,15.0013,0,1,24,2011,3,9
16.4,3,11.0014,0,1,17,2011,3,10
16.4,3,16.9979,0,1,11,2011,3,11
17.22,3,15.0013,0,1,34,2011,3,12
17.22,3,15.0013,0,1,12,2011,3,13
18.04,3,19.9995,0,1,12,2011,3,14
18.04,3,15.0013,0,1,14,2011,3,15
17.22,3,16.9979,0,1,21,2011,3,16
18.04,2,26.0027,0,1,111,2011,3,17
18.04,3,23.9994,0,1,82,2011,3,18
18.04,3,39.0007,0,1,56,2011,3,19
14.76,3,22.0028,0,1,38,2011,3,20
14.76,3,15.0013,0,1,28,2011,3,21
13.94,2,8.9981,0,1,34,2011,3,22
13.94,3,6.0032,0,1,27,2011,3,23
13.94,2,6.0032,100,1,6,2011,3,0
13.94,3,7.0015,100,1,8,2011,3,1
13.94,3,7.0015,100,1,5,2011,3,2
13.12,2,6.0032,93,1,2,2011,3,3
12.3,1,15.0013,81,1,7,2011,3,5
10.66,1,19.0012,81,1,32,2011,3,6
10.66,1,12.998,70,1,114,2011,3,7
11.48,1,16.9979,70,1,259,2011,3,8
12.3,2,19.0012,61,1,156,2011,3,9
13.12,2,19.9995,57,1,78,2011,3,10
13.12,2,19.9995,57,1,81,2011,3,11
13.94,2,16.9979,53,1,111,2011,3,12
14.76,1,16.9979,53,1,107,2011,3,13
14.76,2,23.9994,50,1,89,2011,3,14
13.94,2,16.9979,53,1,85,2011,3,15
13.94,2,19.9995,49,1,113,2011,3,16
13.94,1,15.0013,49,1,223,2011,3,17
13.12,1,22.0028,49,1,153,2011,3,18
12.3,1,22.0028,56,1,118,2011,3,19
12.3,1,11.0014,56,1,76,2011,3,20
12.3,2,16.9979,52,1,53,2011,3,21
12.3,1,11.0014,52,1,64,2011,3,22
12.3,1,16.9979,52,1,37,2011,3,23
10.66,1,8.9981,60,1,34,2011,3,0
9.84,1,12.998,65,1,18,2011,3,1
9.84,1,12.998,65,1,14,2011,3,2
9.84,1,16.9979,65,1,7,2011,3,3
9.84,1,16.9979,65,1,1,2011,3,4
9.02,1,12.998,69,1,2,2011,3,5
9.02,1,16.9979,75,1,4,2011,3,6
9.84,1,12.998,70,1,23,2011,3,7
10.66,1,11.0014,65,1,53,2011,3,8
11.48,1,7.0015,65,1,101,2011,3,9
13.12,1,15.0013,66,1,99,2011,3,10
13.94,1,22.0028,49,1,119,2011,3,11
13.94,1,19.0012,53,1,158,2011,3,12
14.76,1,23.9994,51,1,157,2011,3,13
16.4,1,30.0026,50,1,166,2011,3,14
17.22,1,32.9975,44,1,182,2011,3,15
18.86,1,30.0026,41,1,244,2011,3,16
18.86,1,22.0028,44,1,213,2011,3,17
17.22,1,11.0014,54,1,145,2011,3,18
17.22,1,6.0032,54,1,112,2011,3,19
16.4,1,7.0015,58,1,86,2011,3,20
15.58,1,8.9981,62,1,82,2011,3,21
14.76,1,8.9981,71,1,63,2011,3,22
15.58,1,6.0032,66,1,49,2011,3,23
15.58,1,7.0015,62,1,38,2011,3,0
14.76,1,8.9981,66,1,33,2011,3,1
13.94,1,8.9981,76,1,23,2011,3,3
13.94,1,11.0014,66,1,13,2011,3,4
14.76,1,8.9981,62,1,3,2011,3,5
13.94,1,8.9981,66,1,2,2011,3,6
14.76,1,12.998,62,1,10,2011,3,7
