windspeed,season,weather,humidity,temp,count,year,month,hour
6.0032,1,1,65,12.3,47,2011,2,11
8.9981,1,2,62,13.12,66,2011,2,12
6.0032,1,2,57,14.76,64,2011,2,13
6.0032,1,2,57,14.76,60,2011,2,14
6.0032,1,2,54,15.58,50,2011,2,15
8.9981,1,2,57,14.76,114,2011,2,16
11.0014,1,2,70,13.12,216,2011,2,17
8.9981,1,2,66,13.94,175,2011,2,18
8.9981,1,2,70,13.12,128,2011,2,19
7.0015,1,2,70,13.12,88,2011,2,20
8.9981,1,1,70,13.12,78,2011,2,21
6.0032,1,1,81,11.48,37,2011,2,22
8.9981,1,2,81,12.3,25,2011,2,23
8.9981,1,2,87,11.48,10,2011,2,0
8.9981,1,2,87,11.48,4,2011,2,1
7.0015,1,2,93,10.66,2,2011,2,2
11.0014,1,3,93,11.48,1,2011,2,3
11.0014,1,1,93,10.66,3,2011,2,4
22.0028,1,1,81,10.66,2,2011,2,5
22.0028,1,1,70,10.66,39,2011,2,6
27.9993,1,1,65,9.84,100,2011,2,7
32.9975,1,1,56,9.84,243,2011,2,8
32.9975,1,1,52,9.84,135,2011,2,9
36.9974,1,1,47,9.02,48,2011,2,10
31.0009,1,1,47,9.02,50,2011,2,11
32.9975,1,1,38,9.84,65,2011,2,12
30.0026,1,2,32,9.84,50,2011,2,13
27.9993,1,1,37,9.02,64,2011,2,14
26.0027,1,1,35,9.02,51,2011,2,15
35.0008,1,1,35,9.02,83,2011,2,16
39.0007,1,1,32,9.02,176,2011,2,17
26.0027,1,1,32,8.2,152,2011,2,18
31.0009,1,1,40,6.56,101,2011,2,19
22.0028,1,1,40,6.56,56,2011,2,20
31.0009,1,1,33,5.74,54,2011,2,21
23.9994,1,1,33,4.92,29,2011,2,22
22.0028,1,1,33,4.92,12,2011,2,23
23.9994,1,1,36,4.1,17,2011,2,0
15.0013,1,1,36,4.1,7,2011,2,1
19.0012,1,1,38,3.28,3,2011,2,2
8.9981,1,1,45,2.46,2,2011,2,3
7.0015,1,1,45,2.46,7,2011,2,5
8.9981,1,1,45,2.46,43,2011,2,6
7.0015,1,1,49,2.46,99,2011,2,7
8.9981,1,1,42,4.1,199,2011,2,8
11.0014,1,1,39,4.92,123,2011,2,9
8.9981,1,1,36,5.74,59,2011,2,10
11.0014,1,2,43,5.74,41,2011,2,11
15.0013,1,2,40,7.38,61,2011,2,12
16.9979,1,1,40,7.38,69,2011,2,13
19.9995,1,1,34,8.2,58,2011,2,14
19.0012,1,2,34,8.2,64,2011,2,15
16.9979,1,2,37,8.2,79,2011,2,16
16.9979,1,2,34,8.2,166,2011,2,17
19.9995,1,2,47,7.38,170,2011,2,18
16.9979,1,3,86,5.74,88,2011,2,19
11.0014,1,3,86,5.74,84,2011,2,20
11.0014,1,2,86,5.74,83,2011,2,21
11.0014,1,3,80,6.56,46,2011,2,22
12.998,1,3,80,6.56,37,2011,2,23
12.998,1,3,86,5.74,16,2011,2,0
8.9981,1,3,80,5.74,7,2011,2,1
8.9981,1,3,80,5.74,3,2011,2,2
15.0013,1,2,59,5.74,1,2011,2,4
15.0013,1,2,50,4.92,6,2011,2,5
19.0012,1,2,54,4.92,26,2011,2,6
27.9993,1,1,50,4.1,99,2011,2,7
22.0028,1,1,49,4.1,178,2011,2,8
23.9994,1,1,42,4.92,122,2011,2,9
19.9995,1,1,42,4.92,35,2011,2,10
23.9994,1,1,39,5.74,45,2011,2,11
26.0027,1,1,34,6.56,69,2011,2,12
19.9995,1,1,29,7.38,62,2011,2,13
19.0012,1,1,27,8.2,48,2011,2,14
16.9979,1,1,25,8.2,50,2011,2,15
19.9995,1,1,27,8.2,80,2011,2,16
12.998,1,1,26,7.38,165,2011,2,17
8.9981,1,1,28,6.56,160,2011,2,18
7.0015,1,1,28,5.74,112,2011,2,19
6.0032,1,1,31,5.74,97,2011,2,20
8.9981,1,1,39,5.74,72,2011,2,21
8.9981,1,1,39,4.92,51,2011,2,22
7.0015,1,1,42,4.92,34,2011,2,23
7.0015,1,1,49,4.1,14,2011,2,0
6.0032,1,1,54,4.1,7,2011,2,1
6.0032,1,1,54,4.1,3,2011,2,2
6.0032,1,1,63,3.28,4,2011,2,5
8.9981,1,1,68,4.1,24,2011,2,6
8.9981,1,1,73,3.28,74,2011,2,7
11.0014,1,1,74,4.1,216,2011,2,8
15.0013,1,1,74,4.92,140,2011,2,9
12.998,1,1,69,5.74,44,2011,2,10
8.9981,1,1,47,9.02,64,2011,2,11
8.9981,1,1,47,9.02,71,2011,2,12
12.998,1,1,35,9.84,110,2011,2,13
16.9979,1,1,26,12.3,84,2011,2,14
11.0014,1,1,21,13.12,74,2011,2,15
12.998,1,1,28,12.3,125,2011,2,16
8.9981,1,1,24,12.3,211,2011,2,17
8.9981,1,1,28,11.48,174,2011,2,18
8.9981,1,1,33,10.66,101,2011,2,19
8.9981,1,1,55,9.02,63,2011,2,20
8.9981,1,1,59,8.2,47,2011,2,21
6.0032,1,1,64,8.2,43,2011,2,22
8.9981,1,1,69,7.38,53,2011,2,23
6.0032,1,1,69,6.56,30,2011,2,0
8.9981,1,1,86,5.74,24,2011,2,1
8.9981,1,1,80,5.74,15,2011,2,2
8.9981,1,1,80,4.92,10,2011,2,3
6.0032,1,1,74,4.92,4,2011,2,4
6.0032,1,1,74,4.92,1,2011,2,5
12.998,1,1,93,4.92,2,2011,2,6
7.0015,1,1,80,4.92,11,2011,2,7
8.9981,1,1,86,5.74,30,2011,2,8
8.9981,1,1,64,6.56,43,2011,2,9
16.9979,1,1,41,9.02,84,2011,2,10
22.0028,1,1,28,12.3,114,2011,2,11
31.0009,1,1,39,12.3,120,2011,2,12
27.9993,1,1,39,12.3,135,2011,2,13
19.0012,1,1,31,13.94,120,2011,2,14
27.9993,1,1,29,13.94,174,2011,2,15
27.9993,1,1,29,13.94,145,2011,2,16
35.0008,1,1,31,13.12,137,2011,2,17
22.0028,1,1,38,11.48,64,2011,2,18
11.0014,1,1,38,11.48,41,2011,2,19
15.0013,1,1,41,10.66,40,2011,2,20
8.9981,1,1,41,10.66,51,2011,2,21
6.0032,1,1,44,9.84,45,2011,2,22
8.9981,1,1,51,9.02,32,2011,2,23
7.0015,1,1,64,8.2,39,2011,2,0
6.0032,1,1,59,8.2,24,2011,2,1
6.0032,1,2,75,8.2,20,2011,2,2
7.0015,1,2,69,8.2,12,2011,2,3
11.0014,1,2,69,8.2,2,2011,2,4
8.9981,1,2,69,8.2,5,2011,2,6
8.9981,1,2,55,9.02,3,2011,2,7
12.998,1,2,64,9.02,12,2011,2,8
15.0013,1,2,60,9.84,47,2011,2,9
22.0028,1,1,45,12.3,105,2011,2,10
30.0026,1,1,39,13.12,112,2011,2,11
31.0009,1,1,32,14.76,152,2011,2,12
23.9994,1,1,29,15.58,154,2011,2,13
27.9993,1,2,30,16.4,161,2011,2,14
19.9995,1,2,30,16.4,162,2011,2,15
22.0028,1,2,28,17.22,134,2011,2,16
22.0028,1,1,28,17.22,125,2011,2,17
19.9995,1,1,32,16.4,95,2011,2,18
19.0012,1,1,35,16.4,61,2011,2,19
22.0028,1,1,35,16.4,47,2011,2,20
23.9994,1,1,35,16.4,51,2011,2,21
19.9995,1,1,35,16.4,36,2011,2,22
23.9994,1,1,35,16.4,30,2011,2,23
23.9994,1,1,37,15.58,11,2011,2,0
23.9994,1,1,37,15.58,7,2011,2,1
19.9995,1,1,40,14.76,2,2011,2,2
15.0013,1,1,46,13.94,2,2011,2,3
19.0012,1,1,53,13.12,2,2011,2,4
19.0012,1,1,53,13.12,3,2011,2,5
19.9995,1,1,46,13.94,26,2011,2,6
19.9995,1,1,46,13.94,98,2011,2,7
31.0009,1,1,40,15.58,256,2011,2,8
26.0027,1,1,37,16.4,130,2011,2,9
15.0013,1,1,33,18.04,55,2011,2,10
16.9979,1,1,23,21.32,53,2011,2,11
30.0026,1,1,22,22.96,126,2011,2,12
26.0027,1,1,19,23.78,120,2011,2,13
32.9975,1,1,15,24.6,90,2011,2,14
43.9989,1,1,21,22.96,90,2011,2,15
31.0009,1,1,27,21.32,118,2011,2,16
40.9973,1,1,33,18.86,243,2011,2,17
40.9973,1,1,40,16.4,205,2011,2,18
32.9975,1,1,43,15.58,98,2011,2,19
31.0009,1,1,46,14.76,70,2011,2,20
35.0008,1,1,50,14.76,43,2011,2,21
43.9989,1,1,46,13.94,45,2011,2,22
32.9975,1,1,49,13.12,20,2011,2,23
27.9993,1,1,49,12.3,19,2011,2,0
51.9987,1,1,42,12.3,5,2011,2,1
46.0022,1,1,41,11.48,3,2011,2,2
35.0008,1,1,37,9.02,1,2011,2,4
31.0009,1,1,32,9.02,4,2011,2,5
22.0028,1,1,32,8.2,30,2011,2,6
23.9994,1,1,32,8.2,105,2011,2,7
23.9994,1,1,32,8.2,223,2011,2,8
30.0026,1,1,29,9.02,110,2011,2,9
19.0012,1,1,27,9.84,52,2011,2,10
16.9979,1,1,25,10.66,57,2011,2,11
16.9979,1,1,24,11.48,71,2011,2,12
15.0013,1,1,21,13.12,82,2011,2,13
15.0013,1,1,19,13.94,79,2011,2,14
11.0014,1,1,19,13.94,85,2011,2,15
16.9979,1,1,19,13.94,98,2011,2,16
15.0013,1,1,22,13.12,206,2011,2,17
8.9981,1,1,22,12.3,212,2011,2,18
8.9981,1,1,26,11.48,145,2011,2,19
7.0015,1,1,33,10.66,101,2011,2,20
8.9981,1,1,52,9.84,66,2011,2,21
8.9981,1,1,44,9.84,41,2011,2,22
6.0032,1,2,44,9.02,20,2011,2,23
6.0032,1,1,41,9.02,15,2011,2,0
6.0032,1,1,44,8.2,9,2011,2,1
12.998,1,2,47,8.2,1,2011,2,3
12.998,1,1,51,8.2,1,2011,2,4
12.998,1,1,47,8.2,5,2011,2,5
15.0013,1,1,55,8.2,33,2011,2,6
15.0013,1,2,55,8.2,108,2011,2,7
11.0014,1,2,55,9.02,230,2011,2,8
19.0012,1,1,52,9.84,124,2011,2,9
26.0027,1,1,41,10.66,69,2011,2,10
19.9995,1,1,34,13.94,66,2011,2,11
22.0028,1,1,32,15.58,86,2011,2,12
23.9994,1,1,30,17.22,93,2011,2,13
27.9993,1,1,28,18.86,82,2011,2,14
27.9993,1,1,28,18.86,117,2011,2,15
26.0027,1,1,31,18.86,122,2011,2,16
19.0012,1,1,28,18.86,255,2011,2,17
15.0013,1,1,40,16.4,222,2011,2,18
15.0013,1,1,53,13.94,161,2011,2,19
12.998,1,1,43,15.58,118,2011,2,20
12.998,1,1,46,14.76,92,2011,2,21
12.998,1,1,53,13.94,73,2011,2,22
15.0013,1,1,40,15.58,33,2011,2,23
12.998,1,1,53,13.94,17,2011,2,0
15.0013,1,1,53,13.94,6,2011,2,1
15.0013,1,2,53,13.94,6,2011,2,2
12.998,1,1,53,13.94,4,2011,2,3
12.998,1,1,57,13.12,4,2011,2,4
6.0032,1,1,66,13.12,12,2011,2,5
8.9981,1,1,70,12.3,47,2011,2,6
7.0015,1,1,57,13.12,126,2011,2,7
6.0032,1,1,57,13.12,285,2011,2,8
12.998,1,1,57,14.76,179,2011,2,9
12.998,1,1,54,15.58,88,2011,2,10
16.9979,1,2,44,18.04,90,2011,2,11
15.0013,1,1,41,19.68,101,2011,2,12
15.0013,1,1,34,22.14,123,2011,2,13
15.0013,1,1,31,24.6,81,2011,2,14
16.9979,1,1,28,24.6,106,2011,2,15
19.9995,1,2,35,22.96,146,2011,2,16
19.9995,1,2,32,23.78,274,2011,2,17
19.0012,1,2,42,22.14,222,2011,2,18
22.0028,1,1,55,19.68,175,2011,2,19
22.0028,1,1,59,19.68,139,2011,2,20
26.0027,1,1,55,21.32,124,2011,2,21
19.0012,1,1,59,20.5,76,2011,2,22
19.9995,1,1,67,18.86,44,2011,2,23
19.0012,1,1,72,18.04,32,2011,2,0
15.0013,1,1,72,18.04,8,2011,2,1
19.0012,1,1,72,18.04,7,2011,2,2
16.9979,1,1,67,18.86,8,2011,2,3
16.9979,1,1,67,18.86,1,2011,2,4
7.0015,1,2,67,18.86,7,2011,2,5
11.0014,1,2,72,18.04,50,2011,2,6
15.0013,1,2,77,17.22,116,2011,2,7
12.998,1,2,77,17.22,272,2011,2,8
12.998,1,2,77,17.22,169,2011,2,9
15.0013,1,2,72,18.04,95,2011,2,10
11.0014,1,1,72,18.04,113,2011,2,11
12.998,1,1,59,20.5,185,2011,2,12
12.998,1,1,43,24.6,176,2011,2,13
19.9995,1,1,36,27.06,191,2011,2,14
22.0028,1,1,36,27.06,172,2011,2,15
19.0012,1,1,36,27.06,232,2011,2,16
23.9994,1,1,34,27.06,327,2011,2,17
22.0028,1,1,33,26.24,224,2011,2,18
39.0007,1,1,29,25.42,162,2011,2,19
12.998,1,1,31,24.6,124,2011,2,20
32.9975,1,1,21,23.78,72,2011,2,21
16.9979,1,1,10,22.14,107,2011,2,22
19.0012,1,1,8,21.32,77,2011,2,23
32.9975,1,1,12,19.68,29,2011,2,0
27.9993,1,1,14,18.86,31,2011,2,1
26.0027,1,1,13,18.04,17,2011,2,2
19.9995,1,1,14,17.22,7,2011,2,3
22.0028,1,1,15,16.4,3,2011,2,4
22.0028,1,1,15,16.4,3,2011,2,5
27.9993,1,1,17,16.4,6,2011,2,6
35.0008,1,1,17,15.58,22,2011,2,7
39.0007,1,1,17,15.58,45,2011,2,8
43.9989,1,1,16,16.4,55,2011,2,9
39.0007,1,1,16,17.22,106,2011,2,10
39.0007,1,1,16,18.04,123,2011,2,11
32.9975,1,1,18,18.04,119,2011,2,12
40.9973,1,1,16,18.04,155,2011,2,13
43.9989,1,1,15,18.86,196,2011,2,14
50.0021,1,1,16,18.04,171,2011,2,15
43.0006,1,1,16,18.04,120,2011,2,16
40.9973,1,1,19,17.22,127,2011,2,17
30.0026,1,1,25,14.76,88,2011,2,18
23.9994,1,1,29,13.94,59,2011,2,19
35.0008,1,1,28,13.12,47,2011,2,20
36.9974,1,1,26,13.12,33,2011,2,21
32.9975,1,1,28,12.3,44,2011,2,22
30.0026,1,1,33,11.48,29,2011,2,23
31.0009,1,1,70,12.3,7,2011,3,0
23.9994,1,1,70,10.66,3,2011,3,1
26.0027,1,1,65,9.84,4,2011,3,2
19.0012,1,1,69,9.02,2,2011,3,3
16.9979,1,1,69,9.02,1,2011,3,4
19.0012,1,1,64,8.2,2,2011,3,5
19.9995,1,1,59,8.2,46,2011,3,6
22.0028,1,1,59,8.2,107,2011,3,7
26.0027,1,1,59,8.2,214,2011,3,8
27.9993,1,1,55,9.02,124,2011,3,9
19.0012,1,1,52,9.84,68,2011,3,10
16.9979,1,1,45,11.48,56,2011,3,11
8.9981,1,1,39,12.3,86,2011,3,12
8.9981,1,1,39,13.12,78,2011,3,13
8.9981,1,1,36,13.12,79,2011,3,14
8.9981,1,1,34,13.94,64,2011,3,15
6.0032,1,1,34,13.94,102,2011,3,16
6.0032,1,1,34,13.94,242,2011,3,17
12.998,1,1,39,13.12,224,2011,3,18
8.9981,1,1,49,12.3,119,2011,3,19
6.0032,1,1,61,12.3,88,2011,3,20
8.9981,1,1,56,10.66,63,2011,3,21
7.0015,1,1,62,9.84,47,2011,3,22
15.0013,1,1,65,9.84,25,2011,3,23
11.0014,1,1,69,9.02,8,2011,3,0
12.998,1,1,69,9.02,4,2011,3,1
12.998,1,1,69,9.02,2,2011,3,2
19.0012,1,1,69,9.02,4,2011,3,3
8.9981,1,1,75,8.2,1,2011,3,4
15.0013,1,1,69,9.02,5,2011,3,5
16.9979,1,1,55,9.02,40,2011,3,6
16.9979,1,1,64,9.02,110,2011,3,7
19.0012,1,1,65,9.84,256,2011,3,8
19.9995,1,1,56,11.48,148,2011,3,9
19.0012,1,1,49,13.12,76,2011,3,10
22.0028,1,1,53,13.94,73,2011,3,11
12.998,1,1,43,16.4,82,2011,3,12
8.9981,1,1,25,20.5,125,2011,3,13
19.9995,1,1,23,21.32,96,2011,3,14
27.9993,1,1,19,22.14,110,2011,3,15
22.0028,1,1,19,22.14,139,2011,3,16
19.0012,1,1,23,20.5,268,2011,3,17
32.9975,1,1,23,18.86,201,2011,3,18
35.0008,1,1,28,16.4,150,2011,3,19
27.9993,1,1,29,14.76,95,2011,3,20
31.0009,1,1,29,13.94,71,2011,3,21
36.9974,1,1,26,12.3,48,2011,3,22
35.0008,1,1,30,10.66,22,2011,3,23
31.0009,1,1,30,9.84,13,2011,3,0
31.0009,1,1,30,9.84,1,2011,3,1
31.0009,1,1,27,8.2,3,2011,3,2
31.0009,1,1,27,8.2,1,2011,3,3
32.9975,1,1,31,6.56,1,2011,3,4
19.9995,1,1,33,5.74,8,2011,3,5
19.9995,1,1,33,5.74,35,2011,3,6
27.9993,1,1,42,4.92,111,2011,3,7
19.9995,1,1,39,5.74,220,2011,3,8
19.0012,1,1,37,6.56,145,2011,3,9
12.998,1,1,29,7.38,56,2011,3,10
6.0032,1,1,29,8.2,50,2011,3,11
8.9981,1,1,25,9.02,72,2011,3,12
6.0032,1,1,25,9.02,80,2011,3,13
7.0015,1,1,21,9.84,78,2011,3,14
8.9981,1,1,23,9.84,68,2011,3,15
8.9981,1,1,23,10.66,71,2011,3,16
8.9981,1,1,22,10.66,202,2011,3,17
22.0028,1,1,35,9.84,167,2011,3,18
16.9979,1,1,40,8.2,106,2011,3,19
6.0032,1,1,40,8.2,70,2011,3,20
7.0015,1,1,40,7.38,51,2011,3,21
8.9981,1,1,40,8.2,53,2011,3,22
6.0032,1,2,43,7.38,23,2011,3,23
12.998,1,2,55,8.2,12,2011,3,0
12.998,1,2,64,7.38,4,2011,3,1
12.998,1,2,64,7.38,2,2011,3,2
16.9979,1,2,74,7.38,1,2011,3,3
12.998,1,2,74,7.38,1,2011,3,4
8.9981,1,2,74,6.56,7,2011,3,5
6.0032,1,2,74,6.56,29,2011,3,6
8.9981,1,1,80,6.56,83,2011,3,7
8.9981,1,1,74,7.38,228,2011,3,8
8.9981,1,1,60,9.02,150,2011,3,9
16.9979,1,1,60,9.84,66,2011,3,10
15.0013,1,1,52,11.48,89,2011,3,11
11.0014,1,1,43,13.12,97,2011,3,12
15.0013,1,1,42,13.94,87,2011,3,13
19.0012,1,1,40,14.76,95,2011,3,14
19.9995,1,1,40,14.76,106,2011,3,15
12.998,1,1,46,14.76,118,2011,3,16
16.9979,1,2,50,14.76,228,2011,3,17
19.9995,1,2,53,13.94,187,2011,3,18
16.9979,1,1,61,13.12,107,2011,3,19
12.998,1,2,70,12.3,87,2011,3,20
15.0013,1,2,70,12.3,70,2011,3,21
12.998,1,1,70,12.3,44,2011,3,22
11.0014,1,2,75,12.3,46,2011,3,23
7.0015,1,2,81,11.48,19,2011,3,0
7.0015,1,2,81,12.3,25,2011,3,1
12.998,1,2,87,12.3,20,2011,3,2
12.998,1,2,87,12.3,2,2011,3,3
11.0014,1,2,93,12.3,1,2011,3,4
8.9981,1,2,100,12.3,3,2011,3,5
15.0013,1,2,100,12.3,4,2011,3,6
19.9995,1,2,100,12.3,15,2011,3,7
19.9995,1,2,100,12.3,45,2011,3,8
15.0013,1,2,93,13.12,63,2011,3,9
12.998,1,2,93,13.94,103,2011,3,10
15.0013,1,2,76,16.4,159,2011,3,11
16.9979,1,2,67,18.04,167,2011,3,12
19.0012,1,2,67,18.86,190,2011,3,13
19.0012,1,2,59,19.68,198,2011,3,14
19.9995,1,2,63,18.86,205,2011,3,15
19.9995,1,2,59,19.68,204,2011,3,16
23.9994,1,2,59,19.68,164,2011,3,17
22.0028,1,2,59,19.68,152,2011,3,18
22.0028,1,2,67,18.86,89,2011,3,19
22.0028,1,2,77,18.04,70,2011,3,20
22.0028,1,2,72,18.04,72,2011,3,21
19.9995,1,2,77,17.22,63,2011,3,22
19.9995,1,2,77,18.04,44,2011,3,23
23.9994,1,2,77,17.22,52,2011,3,0
19.0012,1,2,77,17.22,39,2011,3,1
19.0012,1,2,82,16.4,32,2011,3,2
19.9995,1,2,82,17.22,11,2011,3,3
23.9994,1,2,88,17.22,3,2011,3,4
23.9994,1,2,94,17.22,2,2011,3,6
30.0026,1,3,100,17.22,5,2011,3,7
19.9995,1,2,100,16.4,9,2011,3,8
19.0012,1,2,100,17.22,22,2011,3,9
19.9995,1,2,100,17.22,31,2011,3,10
15.0013,1,2,100,17.22,62,2011,3,11
22.0028,1,2,94,18.86,79,2011,3,12
23.9994,1,2,94,18.86,105,2011,3,13
15.0013,1,3,100,18.04,39,2011,3,14
15.0013,1,3,100,18.04,7,2011,3,15
19.0012,1,3,100,14.76,11,2011,3,16
19.9995,1,3,100,13.94,25,2011,3,17
23.9994,1,3,100,13.12,23,2011,3,18
32.9975,1,3,100,12.3,11,2011,3,19
27.9993,1,3,100,11.48,11,2011,3,20
40.9973,1,3,93,9.84,7,2011,3,21
26.0027,1,2,100,9.02,10,2011,3,22
27.9993,1,2,100,9.02,9,2011,3,23
22.0028,1,3,100,8.2,4,2011,3,0
22.0028,1,3,100,8.2,2,2011,3,1
39.0007,1,1,80,8.2,1,2011,3,3
35.0008,1,1,80,8.2,1,2011,3,4
23.9994,1,1,75,8.2,1,2011,3,5
26.0027,1,1,75,8.2,34,2011,3,6
27.9993,1,1,75,8.2,91,2011,3,7
26.0027,1,1,75,8.2,211,2011,3,8
31.0009,1,1,64,9.02,134,2011,3,9
19.9995,1,1,60,9.84,58,2011,3,10
30.0026,1,1,48,10.66,60,2011,3,11
27.9993,1,1,42,12.3,96,2011,3,12
26.0027,1,1,36,13.12,70,2011,3,13
27.9993,1,1,36,13.12,77,2011,3,14
26.0027,1,1,31,13.94,96,2011,3,15
23.9994,1,1,31,13.94,122,2011,3,16
23.9994,1,1,29,13.94,233,2011,3,17
15.0013,1,1,31,13.12,233,2011,3,18
15.0013,1,1,33,12.3,145,2011,3,19
11.0014,1,1,33,12.3,92,2011,3,20
15.0013,1,1,38,11.48,54,2011,3,21
11.0014,1,1,48,10.66,35,2011,3,22
8.9981,1,1,48,11.48,22,2011,3,23
6.0032,1,1,48,10.66,10,2011,3,0
8.9981,1,1,52,9.84,4,2011,3,1
8.9981,1,1,52,9.84,1,2011,3,2
6.0032,1,1,52,9.84,7,2011,3,3
8.9981,1,1,64,9.02,2,2011,3,4
7.0015,1,1,69,8.2,10,2011,3,5
8.9981,1,1,59,8.2,45,2011,3,6
8.9981,1,1,64,7.38,128,2011,3,7
12.998,1,1,55,9.02,257,2011,3,8
11.0014,1,1,41,10.66,151,2011,3,9
12.998,1,2,33,12.3,71,2011,3,10
11.0014,1,2,25,14.76,78,2011,3,11
8.9981,1,2,23,14.76,99,2011,3,12
7.0015,1,2,25,15.58,98,2011,3,13
8.9981,1,2,20,15.58,72,2011,3,14
8.9981,1,2,18,14.76,112,2011,3,15
11.0014,1,1,27,15.58,108,2011,3,16
15.0013,1,1,27,14.76,248,2011,3,17
12.998,1,1,27,13.94,235,2011,3,18
7.0015,1,1,31,13.94,150,2011,3,19
6.0032,1,1,39,13.12,76,2011,3,20
12.998,1,1,49,12.3,75,2011,3,21
15.0013,1,1,49,12.3,55,2011,3,22
12.998,1,1,61,11.48,41,2011,3,23
6.0032,1,1,65,10.66,9,2011,3,0
8.9981,1,1,52,10.66,4,2011,3,1
8.9981,1,1,52,10.66,2,2011,3,2
6.0032,1,1,70,9.84,3,2011,3,3
7.0015,1,1,75,9.84,2,2011,3,4
8.9981,1,2,81,9.84,8,2011,3,5
7.0015,1,2,85,9.84,49,2011,3,6
11.0014,1,2,87,9.84,141,2011,3,7
8.9981,1,2,87,9.84,249,2011,3,8
16.9979,1,2,87,10.66,141,2011,3,9
16.9979,1,2,75,12.3,57,2011,3,10
26.0027,1,2,76,13.12,59,2011,3,11
16.9979,1,2,76,13.12,98,2011,3,12
23.9994,1,2,76,13.12,99,2011,3,13
19.9995,1,2,76,13.94,71,2011,3,14
19.9995,1,2,71,14.76,79,2011,3,15
22.0028,1,2,76,13.94,112,2011,3,16
19.9995,1,2,76,13.94,194,2011,3,17
16.9979,1,2,76,13.94,188,2011,3,18
22.0028,1,2,76,13.94,134,2011,3,19
12.998,1,2,87,13.12,91,2011,3,20
22.0028,1,2,93,13.12,62,2011,3,21
11.0014,1,3,93,13.12,21,2011,3,22
12.998,1,3,93,13.94,18,2011,3,23
16.9979,1,3,0,13.94,3,2011,3,0
16.9979,1,3,0,13.94,2,2011,3,1
16.9979,1,3,0,13.94,1,2011,3,2
12.998,1,3,0,14.76,3,2011,3,5
22.0028,1,3,0,14.76,12,2011,3,6
15.0013,1,3,0,15.58,37,2011,3,7
19.0012,1,3,0,15.58,44,2011,3,8
15.0013,1,3,0,16.4,24,2011,3,9
11.0014,1,3,0,16.4,17,2011,3,10
16.9979,1,3,0,16.4,11,2011,3,11
15.0013,1,3,0,17.22,34,2011,3,12
15.0013,1,3,0,17.22,12,2011,3,13
19.9995,1,3,0,18.04,12,2011,3,14
15.0013,1,3,0,18.04,14,2011,3,15
16.9979,1,3,0,17.22,21,2011,3,16
26.0027,1,2,0,18.04,111,2011,3,17
23.9994,1,3,0,18.04,82,2011,3,18
39.0007,1,3,0,18.04,56,2011,3,19
22.0028,1,3,0,14.76,38,2011,3,20
15.0013,1,3,0,14.76,28,2011,3,21
8.9981,1,2,0,13.94,34,2011,3,22
6.0032,1,3,0,13.94,27,2011,3,23
6.0032,1,2,100,13.94,6,2011,3,0
7.0015,1,3,100,13.94,8,2011,3,1
7.0015,1,3,100,13.94,5,2011,3,2
6.0032,1,2,93,13.12,2,2011,3,3
15.0013,1,1,81,12.3,7,2011,3,5
19.0012,1,1,81,10.66,32,2011,3,6
12.998,1,1,70,10.66,114,2011,3,7
16.9979,1,1,70,11.48,259,2011,3,8
19.0012,1,2,61,12.3,156,2011,3,9
19.9995,1,2,57,13.12,78,2011,3,10
19.9995,1,2,57,13.12,81,2011,3,11
16.9979,1,2,53,13.94,111,2011,3,12
16.9979,1,1,53,14.76,107,2011,3,13
23.9994,1,2,50,14.76,89,2011,3,14
16.9979,1,2,53,13.94,85,2011,3,15
19.9995,1,2,49,13.94,113,2011,3,16
15.0013,1,1,49,13.94,223,2011,3,17
22.0028,1,1,49,13.12,153,2011,3,18
22.0028,1,1,56,12.3,118,2011,3,19
11.0014,1,1,56,12.3,76,2011,3,20
16.9979,1,2,52,12.3,53,2011,3,21
11.0014,1,1,52,12.3,64,2011,3,22
16.9979,1,1,52,12.3,37,2011,3,23
8.9981,1,1,60,10.66,34,2011,3,0
12.998,1,1,65,9.84,18,2011,3,1
12.998,1,1,65,9.84,14,2011,3,2
16.9979,1,1,65,9.84,7,2011,3,3
16.9979,1,1,65,9.84,1,2011,3,4
12.998,1,1,69,9.02,2,2011,3,5
16.9979,1,1,75,9.02,4,2011,3,6
12.998,1,1,70,9.84,23,2011,3,7
11.0014,1,1,65,10.66,53,2011,3,8
7.0015,1,1,65,11.48,101,2011,3,9
15.0013,1,1,66,13.12,99,2011,3,10
22.0028,1,1,49,13.94,119,2011,3,11
19.0012,1,1,53,13.94,158,2011,3,12
23.9994,1,1,51,14.76,157,2011,3,13
30.0026,1,1,50,16.4,166,2011,3,14
32.9975,1,1,44,17.22,182,2011,3,15
30.0026,1,1,41,18.86,244,2011,3,16
22.0028,1,1,44,18.86,213,2011,3,17
11.0014,1,1,54,17.22,145,2011,3,18
6.0032,1,1,54,17.22,112,2011,3,19
7.0015,1,1,58,16.4,86,2011,3,20
8.9981,1,1,62,15.58,82,2011,3,21
8.9981,1,1,71,14.76,63,2011,3,22
6.0032,1,1,66,15.58,49,2011,3,23
7.0015,1,1,62,15.58,38,2011,3,0
8.9981,1,1,66,14.76,33,2011,3,1
8.9981,1,1,76,13.94,23,2011,3,3
11.0014,1,1,66,13.94,13,2011,3,4
8.9981,1,1,62,14.76,3,2011,3,5
8.9981,1,1,66,13.94,2,2011,3,6
12.998,1,1,62,14.76,10,2011,3,7
