windspeed,season,workingday,holiday,atemp,weather,humidity,temp,year,month,day,hour,min,sec,log_count
11.0014,1,1,0,12.12,1,38,9.84,2011,1,14,15,0,0,4.219507705176107
7.0015,1,1,0,12.12,1,41,9.02,2011,1,14,16,0,0,4.499809670330265
11.0014,1,1,0,11.365,1,41,9.02,2011,1,14,17,0,0,5.0689042022202315
0.0,1,1,0,12.88,1,47,8.2,2011,1,14,18,0,0,4.9344739331306915
6.0032,1,1,0,9.85,1,59,6.56,2011,1,14,19,0,0,4.5217885770490405
0.0,1,1,0,12.12,1,59,7.38,2011,1,14,20,0,0,4.219507705176107
0.0,1,1,0,11.365,1,69,6.56,2011,1,14,21,0,0,3.9512437185814275
0.0,1,1,0,11.365,2,69,6.56,2011,1,14,22,0,0,3.58351893845611
0.0,1,1,0,12.12,2,55,7.38,2011,1,14,23,0,0,3.295836866004329
0.0,1,0,0,12.12,1,55,7.38,2011,1,15,0,0,0,3.332204510175204
6.0032,1,0,0,9.85,2,59,6.56,2011,1,15,1,0,0,2.995732273553991
6.0032,1,0,0,9.85,2,59,6.56,2011,1,15,2,0,0,2.4849066497880004
0.0,1,0,0,11.365,2,59,6.56,2011,1,15,3,0,0,2.0794415416798357
0.0,1,0,0,11.365,2,59,6.56,2011,1,15,4,0,0,1.6094379124341003
0.0,1,0,0,11.365,1,59,6.56,2011,1,15,5,0,0,0.0
7.0015,1,0,0,8.335,1,63,5.74,2011,1,15,6,0,0,1.0986122886681098
0.0,1,0,0,10.605,1,63,5.74,2011,1,15,7,0,0,2.302585092994046
8.9981,1,0,0,7.575,1,63,5.74,2011,1,15,8,0,0,3.1354942159291497
8.9981,1,0,0,9.09,1,64,6.56,2011,1,15,9,0,0,3.4965075614664802
11.0014,1,0,0,9.85,1,59,7.38,2011,1,15,10,0,0,4.07753744390572
15.0013,1,0,0,9.85,1,55,8.2,2011,1,15,11,0,0,4.276666119016055
15.0013,1,0,0,11.365,1,48,9.84,2011,1,15,12,0,0,4.48863636973214
19.9995,1,0,0,12.88,1,38,11.48,2011,1,15,13,0,0,4.61512051684126
19.0012,1,0,0,14.395,1,39,12.3,2011,1,15,14,0,0,4.770684624465665
12.998,1,0,0,15.91,2,36,13.12,2011,1,15,15,0,0,4.859812404361672
12.998,1,0,0,16.665,2,34,13.94,2011,1,15,16,0,0,4.852030263919617
19.0012,1,0,0,15.15,2,36,13.12,2011,1,15,17,0,0,4.418840607796598
16.9979,1,0,0,14.395,2,45,12.3,2011,1,15,18,0,0,4.430816798843313
16.9979,1,0,0,15.15,2,39,13.12,2011,1,15,19,0,0,4.30406509320417
16.9979,1,0,0,15.15,2,39,13.12,2011,1,15,20,0,0,3.713572066704308
15.0013,1,0,0,15.15,2,39,13.12,2011,1,15,21,0,0,4.04305126783455
7.0015,1,0,0,15.91,2,42,12.3,2011,1,15,22,0,0,3.258096538021482
19.0012,1,0,0,14.395,1,45,12.3,2011,1,15,23,0,0,3.784189633918261
0.0,1,0,0,15.15,1,56,10.66,2011,1,16,0,0,0,3.6635616461296463
8.9981,1,0,0,13.635,1,56,10.66,2011,1,16,1,0,0,3.1354942159291497
6.0032,1,0,0,14.395,1,56,10.66,2011,1,16,2,0,0,2.772588722239781
0.0,1,0,0,13.635,1,69,9.02,2011,1,16,3,0,0,2.70805020110221
11.0014,1,0,0,12.88,1,56,10.66,2011,1,16,4,0,0,0.0
11.0014,1,0,0,12.88,2,56,10.66,2011,1,16,5,0,0,0.6931471805599453
11.0014,1,0,0,12.88,2,56,10.66,2011,1,16,6,0,0,0.0
19.9995,1,0,0,10.605,2,56,9.84,2011,1,16,7,0,0,1.0986122886681098
19.0012,1,0,0,10.605,1,55,9.02,2011,1,16,8,0,0,2.8903717578961645
16.9979,1,0,0,10.605,1,51,9.02,2011,1,16,9,0,0,3.4657359027997265
19.0012,1,0,0,10.605,1,51,9.02,2011,1,16,10,0,0,4.3694478524670215
16.9979,1,0,0,11.365,1,44,9.84,2011,1,16,11,0,0,4.532599493153256
19.0012,1,0,0,10.605,1,41,9.84,2011,1,16,12,0,0,4.6443908991413725
19.9995,1,0,0,11.365,1,35,10.66,2011,1,16,13,0,0,4.770684624465665
16.9979,1,0,0,13.635,1,36,11.48,2011,1,16,14,0,0,4.51085950651685
16.9979,1,0,0,12.12,1,38,10.66,2011,1,16,15,0,0,4.727387818712341
15.0013,1,0,0,11.365,1,38,9.84,2011,1,16,16,0,0,4.59511985013459
16.9979,1,0,0,10.605,1,37,9.02,2011,1,16,17,0,0,4.653960350157523
11.0014,1,0,0,10.605,1,40,8.2,2011,1,16,18,0,0,4.204692619390966
8.9981,1,0,0,9.85,1,47,7.38,2011,1,16,19,0,0,4.110873864173311
11.0014,1,0,0,9.85,1,47,7.38,2011,1,16,20,0,0,4.04305126783455
11.0014,1,0,0,9.85,1,51,7.38,2011,1,16,21,0,0,3.332204510175204
8.9981,1,0,0,10.605,2,49,8.2,2011,1,16,22,0,0,3.044522437723423
7.0015,1,0,0,11.365,2,40,8.2,2011,1,16,23,0,0,2.8903717578961645
15.0013,1,0,1,9.85,2,47,8.2,2011,1,17,0,0,0,2.833213344056216
12.998,1,0,1,9.85,2,44,8.2,2011,1,17,1,0,0,2.772588722239781
16.9979,1,0,1,8.335,2,43,7.38,2011,1,17,2,0,0,2.0794415416798357
12.998,1,0,1,9.09,2,43,7.38,2011,1,17,3,0,0,0.6931471805599453
8.9981,1,0,1,9.85,2,43,7.38,2011,1,17,4,0,0,1.0986122886681098
11.0014,1,0,1,9.85,2,43,7.38,2011,1,17,5,0,0,0.0
12.998,1,0,1,9.09,2,43,7.38,2011,1,17,6,0,0,1.6094379124341003
8.9981,1,0,1,9.09,2,50,6.56,2011,1,17,7,0,0,2.5649493574615367
15.0013,1,0,1,7.575,2,47,6.56,2011,1,17,8,0,0,3.4965075614664802
15.0013,1,0,1,7.575,2,47,6.56,2011,1,17,9,0,0,3.8501476017100584
16.9979,1,0,1,7.575,2,50,6.56,2011,1,17,10,0,0,4.04305126783455
12.998,1,0,1,7.575,2,55,6.56,2011,1,17,11,0,0,4.1588830833596715
8.9981,1,0,1,9.85,2,47,7.38,2011,1,17,12,0,0,4.382026634673881
8.9981,1,0,1,9.85,2,47,7.38,2011,1,17,13,0,0,4.532599493153256
7.0015,1,0,1,10.605,2,43,7.38,2011,1,17,14,0,0,4.454347296253507
11.0014,1,0,1,10.605,2,47,8.2,2011,1,17,15,0,0,4.532599493153256
11.0014,1,0,1,10.605,2,47,8.2,2011,1,17,16,0,0,4.406719247264253
12.998,1,0,1,9.85,1,51,8.2,2011,1,17,17,0,0,4.2626798770413155
16.9979,1,0,1,8.335,2,55,7.38,2011,1,17,18,0,0,4.5217885770490405
12.998,1,0,1,9.09,3,59,7.38,2011,1,17,19,0,0,4.0943445622221
12.998,1,0,1,7.575,3,80,6.56,2011,1,17,20,0,0,3.4965075614664802
12.998,1,0,1,7.575,3,80,6.56,2011,1,17,21,0,0,3.295836866004329
16.9979,1,0,1,6.06,3,93,5.74,2011,1,17,22,0,0,2.5649493574615367
19.0012,1,0,1,6.82,3,86,6.56,2011,1,17,23,0,0,1.3862943611198906
22.0028,1,1,0,9.09,2,86,8.2,2011,1,18,12,0,0,1.0986122886681098
15.0013,1,1,0,9.85,2,86,8.2,2011,1,18,13,0,0,3.091042453358316
11.0014,1,1,0,11.365,2,80,9.02,2011,1,18,14,0,0,3.332204510175204
11.0014,1,1,0,11.365,2,87,9.02,2011,1,18,15,0,0,3.5553480614894135
12.998,1,1,0,11.365,2,87,9.02,2011,1,18,16,0,0,4.110873864173311
12.998,1,1,0,11.365,2,82,9.02,2011,1,18,17,0,0,4.8283137373023015
11.0014,1,1,0,11.365,2,80,9.02,2011,1,18,18,0,0,4.890349128221754
8.9981,1,1,0,11.365,2,80,9.02,2011,1,18,19,0,0,4.59511985013459
0.0,1,1,0,13.635,2,87,9.02,2011,1,18,20,0,0,4.418840607796598
7.0015,1,1,0,12.12,2,93,9.02,2011,1,18,21,0,0,3.713572066704308
6.0032,1,1,0,12.88,2,93,9.02,2011,1,18,22,0,0,3.4965075614664802
0.0,1,1,0,13.635,2,93,9.02,2011,1,18,23,0,0,2.995732273553991
0.0,1,1,0,13.635,2,93,9.02,2011,1,19,0,0,0,1.0986122886681098
8.9981,1,1,0,11.365,3,93,9.02,2011,1,19,1,0,0,1.9459101490553132
8.9981,1,1,0,11.365,3,93,9.02,2011,1,19,2,0,0,1.0986122886681098
8.9981,1,1,0,11.365,3,93,9.02,2011,1,19,4,0,0,0.6931471805599453
6.0032,1,1,0,12.88,2,93,9.02,2011,1,19,5,0,0,1.9459101490553132
6.0032,1,1,0,12.88,2,93,9.02,2011,1,19,6,0,0,3.4657359027997265
7.0015,1,1,0,12.88,2,92,9.84,2011,1,19,7,0,0,4.499809670330265
7.0015,1,1,0,12.88,2,93,9.84,2011,1,19,8,0,0,5.2832037287379885
7.0015,1,1,0,12.88,2,93,9.84,2011,1,19,9,0,0,4.6913478822291435
8.9981,1,1,0,13.635,2,93,10.66,2011,1,19,10,0,0,3.8501476017100584
6.0032,1,1,0,15.15,2,87,11.48,2011,1,19,11,0,0,3.9512437185814275
6.0032,1,1,0,15.91,2,81,12.3,2011,1,19,12,0,0,4.248495242049359
19.0012,1,1,0,20.455,1,62,16.4,2011,1,19,13,0,0,4.356708826689592
16.9979,1,1,0,20.455,1,58,16.4,2011,1,19,14,0,0,4.31748811353631
19.0012,1,1,0,20.455,1,54,16.4,2011,1,19,15,0,0,4.406719247264253
26.0027,1,1,0,19.695,1,58,15.58,2011,1,19,16,0,0,4.6443908991413725
22.0028,1,1,0,16.665,1,57,14.76,2011,1,19,17,0,0,5.2832037287379885
19.0012,1,1,0,15.91,1,61,13.94,2011,1,19,18,0,0,5.081404364984463
27.9993,1,1,0,14.395,1,57,13.12,2011,1,19,19,0,0,4.718498871295094
19.9995,1,1,0,15.15,1,49,13.12,2011,1,19,20,0,0,4.330733340286331
27.9993,1,1,0,14.395,1,49,13.12,2011,1,19,21,0,0,4.07753744390572
11.0014,1,1,0,15.15,1,52,12.3,2011,1,19,22,0,0,4.07753744390572
31.0009,1,1,0,13.635,1,52,12.3,2011,1,19,23,0,0,3.332204510175204
7.0015,1,1,0,9.09,2,64,6.56,2011,2,1,0,0,0,2.0794415416798357
7.0015,1,1,0,9.09,2,69,6.56,2011,2,1,1,0,0,1.0986122886681098
0.0,1,1,0,11.365,2,69,6.56,2011,2,1,2,0,0,0.6931471805599453
0.0,1,1,0,11.365,2,69,6.56,2011,2,1,3,0,0,0.6931471805599453
0.0,1,1,0,10.605,3,93,5.74,2011,2,1,5,0,0,1.0986122886681098
0.0,1,1,0,10.605,3,93,5.74,2011,2,1,6,0,0,3.091042453358316
0.0,1,1,0,11.365,3,93,6.56,2011,2,1,7,0,0,3.9512437185814275
0.0,1,1,0,11.365,3,93,6.56,2011,2,1,8,0,0,4.90527477843843
0.0,1,1,0,11.365,2,93,6.56,2011,2,1,9,0,0,4.7535901911063645
0.0,1,1,0,11.365,2,93,6.56,2011,2,1,10,0,0,3.8501476017100584
0.0,1,1,0,12.12,2,86,7.38,2011,2,1,11,0,0,3.9318256327243257
0.0,1,1,0,12.88,2,86,8.2,2011,2,1,12,0,0,4.007333185232471
0.0,1,1,0,12.88,2,86,8.2,2011,2,1,13,0,0,3.9512437185814275
6.0032,1,1,0,12.88,2,80,9.02,2011,2,1,14,0,0,3.9889840465642745
0.0,1,1,0,14.395,2,75,9.84,2011,2,1,15,0,0,3.9512437185814275
8.9981,1,1,0,12.12,2,75,9.84,2011,2,1,16,0,0,4.1588830833596715
0.0,1,1,0,14.395,2,75,9.84,2011,2,1,17,0,0,5.170483995038151
7.0015,1,1,0,12.88,2,81,9.84,2011,2,1,18,0,0,5.123963979403259
8.9981,1,1,0,12.12,2,81,9.84,2011,2,1,19,0,0,4.68213122712422
8.9981,1,1,0,11.365,2,87,9.02,2011,2,1,20,0,0,4.30406509320417
8.9981,1,1,0,11.365,2,87,9.02,2011,2,1,21,0,0,4.1588830833596715
6.0032,1,1,0,12.88,2,87,9.02,2011,2,1,22,0,0,3.58351893845611
12.998,1,1,0,9.85,3,93,8.2,2011,2,1,23,0,0,2.772588722239781
7.0015,1,1,0,12.12,3,93,9.02,2011,2,2,0,0,0,0.6931471805599453
12.998,1,1,0,11.365,3,93,9.02,2011,2,2,1,0,0,1.0986122886681098
8.9981,1,1,0,11.365,3,93,9.02,2011,2,2,2,0,0,1.3862943611198906
8.9981,1,1,0,11.365,3,93,9.02,2011,2,2,3,0,0,0.0
19.0012,1,1,0,10.605,3,93,9.02,2011,2,2,4,0,0,0.0
7.0015,1,1,0,12.12,3,93,9.02,2011,2,2,5,0,0,1.0986122886681098
7.0015,1,1,0,12.12,3,93,9.02,2011,2,2,6,0,0,2.8903717578961645
15.0013,1,1,0,10.605,3,93,9.02,2011,2,2,7,0,0,3.8918202981106265
15.0013,1,1,0,10.605,3,93,9.02,2011,2,2,8,0,0,5.043425116919247
6.0032,1,1,0,12.88,2,93,9.84,2011,2,2,9,0,0,4.812184355372417
0.0,1,1,0,13.635,2,100,9.02,2011,2,2,10,0,0,4.110873864173311
12.998,1,1,0,11.365,2,93,9.84,2011,2,2,11,0,0,3.9512437185814275
15.0013,1,1,0,11.365,2,93,9.84,2011,2,2,12,0,0,4.1588830833596715
11.0014,1,1,0,16.665,1,93,13.94,2011,2,2,13,0,0,4.31748811353631
26.0027,1,1,0,19.695,1,82,15.58,2011,2,2,14,0,0,4.143134726391533
22.0028,1,1,0,19.695,1,76,15.58,2011,2,2,15,0,0,4.330733340286331
19.9995,1,1,0,16.665,1,71,14.76,2011,2,2,16,0,0,4.634728988229636
35.0008,1,1,0,15.91,1,53,14.76,2011,2,2,17,0,0,5.247024072160486
36.9974,1,1,0,14.395,1,42,13.94,2011,2,2,18,0,0,5.204006687076795
32.9975,1,1,0,12.12,1,45,11.48,2011,2,2,19,0,0,4.51085950651685
36.9974,1,1,0,9.85,1,48,9.84,2011,2,2,20,0,0,4.31748811353631
22.0028,1,1,0,9.85,1,47,9.02,2011,2,2,21,0,0,4.143134726391533
16.9979,1,1,0,10.605,1,44,9.02,2011,2,2,22,0,0,3.6888794541139363
30.0026,1,1,0,8.335,1,44,8.2,2011,2,2,23,0,0,3.4657359027997265
30.0026,1,1,0,8.335,1,40,8.2,2011,2,3,0,0,0,2.4849066497880004
35.0008,1,1,0,7.575,1,44,8.2,2011,2,3,1,0,0,1.6094379124341003
16.9979,1,1,0,8.335,1,43,7.38,2011,2,3,2,0,0,0.6931471805599453
16.9979,1,1,0,8.335,1,43,7.38,2011,2,3,3,0,0,0.0
19.9995,1,1,0,6.82,1,50,6.56,2011,2,3,5,0,0,0.6931471805599453
23.9994,1,1,0,6.82,1,43,6.56,2011,2,3,6,0,0,3.6635616461296463
22.0028,1,1,0,6.06,1,50,5.74,2011,2,3,7,0,0,4.465908118654584
23.9994,1,1,0,6.06,1,50,5.74,2011,2,3,8,0,0,5.236441962829949
19.9995,1,1,0,6.82,1,47,6.56,2011,2,3,9,0,0,4.890349128221754
22.0028,1,1,0,7.575,1,43,7.38,2011,2,3,10,0,0,3.9512437185814275
30.0026,1,1,0,6.82,1,43,7.38,2011,2,3,11,0,0,4.1588830833596715
23.9994,1,1,0,9.09,1,40,8.2,2011,2,3,12,0,0,4.23410650459726
27.9993,1,1,0,8.335,1,40,8.2,2011,2,3,13,0,0,3.9318256327243257
26.0027,1,1,0,9.85,1,37,9.02,2011,2,3,14,0,0,3.8501476017100584
22.0028,1,1,0,9.85,1,37,9.02,2011,2,3,15,0,0,4.0943445622221
16.9979,1,1,0,10.605,1,37,9.02,2011,2,3,16,0,0,4.356708826689592
12.998,1,1,0,9.85,1,40,8.2,2011,2,3,17,0,0,5.1647859739235145
11.0014,1,1,0,10.605,1,40,8.2,2011,2,3,18,0,0,4.990432586778736
0.0,1,1,0,12.88,1,40,8.2,2011,2,3,19,0,0,4.564348191467836
6.0032,1,1,0,11.365,1,47,8.2,2011,2,3,20,0,0,4.6913478822291435
7.0015,1,1,0,10.605,1,55,7.38,2011,2,3,21,0,0,3.9889840465642745
6.0032,1,1,0,10.605,1,51,7.38,2011,2,3,22,0,0,3.713572066704308
7.0015,1,1,0,11.365,1,47,8.2,2011,2,3,23,0,0,3.6375861597263857
0.0,1,1,0,12.88,2,44,8.2,2011,2,4,0,0,0,2.5649493574615367
0.0,1,1,0,11.365,2,59,6.56,2011,2,4,1,0,0,1.9459101490553132
7.0015,1,1,0,8.335,2,63,5.74,2011,2,4,2,0,0,0.0
7.0015,1,1,0,8.335,2,63,5.74,2011,2,4,3,0,0,0.0
8.9981,1,1,0,7.575,2,63,5.74,2011,2,4,5,0,0,1.9459101490553132
0.0,1,1,0,11.365,2,55,6.56,2011,2,4,6,0,0,3.332204510175204
0.0,1,1,0,10.605,1,59,5.74,2011,2,4,7,0,0,4.465908118654584
8.9981,1,1,0,7.575,1,74,5.74,2011,2,4,8,0,0,5.393627546352362
8.9981,1,1,0,9.09,2,80,6.56,2011,2,4,9,0,0,4.844187086458591
8.9981,1,1,0,10.605,2,51,8.2,2011,2,4,10,0,0,3.9318256327243257
11.0014,1,1,0,11.365,1,51,9.02,2011,2,4,11,0,0,4.1588830833596715
11.0014,1,1,0,12.12,2,48,9.84,2011,2,4,12,0,0,4.454347296253507
15.0013,1,1,0,12.88,2,50,10.66,2011,2,4,13,0,0,4.406719247264253
11.0014,1,1,0,13.635,2,45,11.48,2011,2,4,14,0,0,4.51085950651685
16.9979,1,1,0,13.635,2,48,11.48,2011,2,4,15,0,0,4.499809670330265
15.0013,1,1,0,14.395,2,42,12.3,2011,2,4,16,0,0,4.59511985013459
8.9981,1,1,0,13.635,2,56,10.66,2011,2,4,17,0,0,5.3230099791384085
7.0015,1,1,0,12.88,2,60,9.84,2011,2,4,18,0,0,5.043425116919247
8.9981,1,1,0,12.12,2,65,9.84,2011,2,4,19,0,0,4.634728988229636
11.0014,1,1,0,12.12,2,65,9.84,2011,2,4,20,0,0,4.2626798770413155
11.0014,1,1,0,12.12,2,70,9.84,2011,2,4,21,0,0,3.7612001156935624
11.0014,1,1,0,12.12,2,65,9.84,2011,2,4,22,0,0,3.828641396489095
8.9981,1,1,0,12.12,2,70,9.84,2011,2,4,23,0,0,3.4339872044851463
11.0014,1,0,0,12.12,2,70,9.84,2011,2,5,0,0,0,3.6635616461296463
11.0014,1,0,0,12.12,2,65,9.84,2011,2,5,1,0,0,2.8903717578961645
11.0014,1,0,0,12.12,2,75,9.84,2011,2,5,2,0,0,2.833213344056216
11.0014,1,0,0,12.12,2,75,9.84,2011,2,5,3,0,0,2.3978952727983707
8.9981,1,0,0,11.365,3,93,9.02,2011,2,5,4,0,0,2.0794415416798357
6.0032,1,0,0,11.365,3,100,8.2,2011,2,5,5,0,0,2.1972245773362196
0.0,1,0,0,12.88,3,100,8.2,2011,2,5,6,0,0,1.3862943611198906
6.0032,1,0,0,12.88,3,93,9.02,2011,2,5,7,0,0,1.3862943611198906
6.0032,1,0,0,11.365,3,100,8.2,2011,2,5,8,0,0,2.302585092994046
6.0032,1,0,0,11.365,3,100,8.2,2011,2,5,9,0,0,2.995732273553991
8.9981,1,0,0,10.605,3,100,8.2,2011,2,5,10,0,0,3.5263605246161616
8.9981,1,0,0,11.365,3,100,9.02,2011,2,5,11,0,0,3.8501476017100584
11.0014,1,0,0,11.365,3,100,9.02,2011,2,5,12,0,0,3.9512437185814275
11.0014,1,0,0,11.365,3,100,9.02,2011,2,5,13,0,0,4.276666119016055
0.0,1,0,0,13.635,3,100,9.02,2011,2,5,14,0,0,4.007333185232471
0.0,1,0,0,13.635,3,100,9.02,2011,2,5,15,0,0,4.0943445622221
8.9981,1,0,0,11.365,3,100,9.02,2011,2,5,16,0,0,4.2626798770413155
19.0012,1,0,0,10.605,2,100,9.84,2011,2,5,17,0,0,4.356708826689592
30.0026,1,0,0,12.12,2,93,11.48,2011,2,5,18,0,0,4.418840607796598
30.0026,1,0,0,12.12,2,93,11.48,2011,2,5,19,0,0,4.430816798843313
16.9979,1,0,0,14.395,1,87,12.3,2011,2,5,20,0,0,4.23410650459726
12.998,1,0,0,12.88,1,100,10.66,2011,2,5,21,0,0,4.02535169073515
8.9981,1,0,0,13.635,1,93,10.66,2011,2,5,22,0,0,3.8066624897703196
15.0013,1,0,0,12.88,1,93,10.66,2011,2,5,23,0,0,4.07753744390572
12.998,1,0,0,12.88,1,70,10.66,2011,2,6,0,0,0,3.6635616461296463
27.9993,1,0,0,11.365,1,65,10.66,2011,2,6,1,0,0,3.784189633918261
22.0028,1,0,0,11.365,1,60,10.66,2011,2,6,2,0,0,2.995732273553991
6.0032,1,0,0,14.395,1,60,10.66,2011,2,6,3,0,0,2.5649493574615367
23.9994,1,0,0,11.365,1,60,10.66,2011,2,6,4,0,0,0.6931471805599453
15.0013,1,0,0,12.88,1,60,10.66,2011,2,6,5,0,0,0.0
15.0013,1,0,0,12.88,1,60,10.66,2011,2,6,6,0,0,0.0
11.0014,1,0,0,12.12,1,65,9.84,2011,2,6,7,0,0,2.0794415416798357
7.0015,1,0,0,12.88,1,65,9.84,2011,2,6,8,0,0,3.1354942159291497
7.0015,1,0,0,14.395,1,56,11.48,2011,2,6,9,0,0,3.8066624897703196
16.9979,1,0,0,14.395,1,52,12.3,2011,2,6,10,0,0,4.48863636973214
16.9979,1,0,0,15.15,1,49,13.12,2011,2,6,11,0,0,4.762173934797756
0.0,1,0,0,16.665,1,46,13.94,2011,2,6,12,0,0,5.159055299214529
0.0,1,0,0,18.18,1,46,13.94,2011,2,6,13,0,0,5.204006687076795
6.0032,1,0,0,17.425,1,46,13.94,2011,2,6,14,0,0,5.081404364984463
6.0032,1,0,0,17.425,1,46,13.94,2011,2,6,15,0,0,5.204006687076795
7.0015,1,0,0,17.425,1,49,13.94,2011,2,6,16,0,0,5.056245805348308
0.0,1,0,0,18.18,1,46,13.94,2011,2,6,17,0,0,4.795790545596741
11.0014,1,0,0,15.15,1,56,12.3,2011,2,6,18,0,0,4.356708826689592
8.9981,1,0,0,14.395,1,61,11.48,2011,2,6,19,0,0,3.044522437723423
7.0015,1,0,0,14.395,1,61,11.48,2011,2,6,20,0,0,3.258096538021482
0.0,1,0,0,15.15,1,60,10.66,2011,2,6,21,0,0,3.295836866004329
0.0,1,0,0,15.15,1,60,10.66,2011,2,6,22,0,0,4.127134385045092
0.0,1,0,0,14.395,1,65,9.84,2011,2,6,23,0,0,3.4011973816621555
0.0,1,1,0,14.395,1,65,9.84,2011,2,7,0,0,0,2.70805020110221
0.0,1,1,0,13.635,1,75,9.02,2011,2,7,1,0,0,1.6094379124341003
0.0,1,1,0,12.88,1,80,8.2,2011,2,7,2,0,0,1.0986122886681098
0.0,1,1,0,12.88,1,86,8.2,2011,2,7,3,0,0,0.0
0.0,1,1,0,12.88,1,86,8.2,2011,2,7,4,0,0,0.6931471805599453
0.0,1,1,0,12.88,1,86,8.2,2011,2,7,5,0,0,2.302585092994046
0.0,1,1,0,12.12,1,93,7.38,2011,2,7,6,0,0,3.4011973816621555
0.0,1,1,0,12.12,1,86,7.38,2011,2,7,7,0,0,4.553876891600541
0.0,1,1,0,11.365,2,100,6.56,2011,2,7,8,0,0,5.438079308923196
0.0,1,1,0,13.635,1,80,9.02,2011,2,7,9,0,0,4.770684624465665
7.0015,1,1,0,12.88,1,75,9.84,2011,2,7,10,0,0,4.007333185232471
6.0032,1,1,0,15.91,1,65,12.3,2011,2,7,11,0,0,3.8501476017100584
0.0,1,1,0,17.425,2,62,13.12,2011,2,7,12,0,0,4.189654742026425
6.0032,1,1,0,18.18,2,57,14.76,2011,2,7,13,0,0,4.1588830833596715
6.0032,1,1,0,18.18,2,57,14.76,2011,2,7,14,0,0,4.0943445622221
6.0032,1,1,0,19.695,2,54,15.58,2011,2,7,15,0,0,3.912023005428146
8.9981,1,1,0,17.425,2,57,14.76,2011,2,7,16,0,0,4.736198448394496
11.0014,1,1,0,15.91,2,70,13.12,2011,2,7,17,0,0,5.375278407684165
8.9981,1,1,0,16.665,2,66,13.94,2011,2,7,18,0,0,5.1647859739235145
0.0,1,1,0,17.425,2,70,13.12,2011,2,7,19,0,0,4.852030263919617
7.0015,1,1,0,16.665,2,70,13.12,2011,2,7,20,0,0,4.477336814478207
0.0,1,1,0,17.425,1,70,13.12,2011,2,7,21,0,0,4.356708826689592
6.0032,1,1,0,15.15,1,81,11.48,2011,2,7,22,0,0,3.6109179126442243
0.0,1,1,0,16.665,2,81,12.3,2011,2,7,23,0,0,3.2188758248682006
0.0,1,1,0,15.91,2,87,11.48,2011,2,8,0,0,0,2.302585092994046
0.0,1,1,0,15.91,2,87,11.48,2011,2,8,1,0,0,1.3862943611198906
7.0015,1,1,0,13.635,2,93,10.66,2011,2,8,2,0,0,0.6931471805599453
11.0014,1,1,0,13.635,3,93,11.48,2011,2,8,3,0,0,0.0
11.0014,1,1,0,12.88,1,93,10.66,2011,2,8,4,0,0,1.0986122886681098
22.0028,1,1,0,11.365,1,81,10.66,2011,2,8,5,0,0,0.6931471805599453
22.0028,1,1,0,11.365,1,70,10.66,2011,2,8,6,0,0,3.6635616461296463
27.9993,1,1,0,9.85,1,65,9.84,2011,2,8,7,0,0,4.605170185988092
32.9975,1,1,0,9.85,1,56,9.84,2011,2,8,8,0,0,5.493061443340548
32.9975,1,1,0,9.85,1,52,9.84,2011,2,8,9,0,0,4.90527477843843
36.9974,1,1,0,9.09,1,47,9.02,2011,2,8,10,0,0,3.871201010907891
31.0009,1,1,0,9.09,1,47,9.02,2011,2,8,11,0,0,3.912023005428146
32.9975,1,1,0,9.85,1,38,9.84,2011,2,8,12,0,0,4.174387269895637
30.0026,1,1,0,9.85,2,32,9.84,2011,2,8,13,0,0,3.912023005428146
27.9993,1,1,0,9.85,1,37,9.02,2011,2,8,14,0,0,4.1588830833596715
26.0027,1,1,0,9.85,1,35,9.02,2011,2,8,15,0,0,3.9318256327243257
35.0008,1,1,0,9.09,1,35,9.02,2011,2,8,16,0,0,4.418840607796598
39.0007,1,1,0,9.09,1,32,9.02,2011,2,8,17,0,0,5.170483995038151
26.0027,1,1,0,9.09,1,32,8.2,2011,2,8,18,0,0,5.0238805208462765
31.0009,1,1,0,6.06,1,40,6.56,2011,2,8,19,0,0,4.61512051684126
22.0028,1,1,0,6.82,1,40,6.56,2011,2,8,20,0,0,4.02535169073515
31.0009,1,1,0,5.305,1,33,5.74,2011,2,8,21,0,0,3.9889840465642745
23.9994,1,1,0,5.305,1,33,4.92,2011,2,8,22,0,0,3.367295829986474
22.0028,1,1,0,5.305,1,33,4.92,2011,2,8,23,0,0,2.4849066497880004
23.9994,1,1,0,3.79,1,36,4.1,2011,2,9,0,0,0,2.833213344056216
15.0013,1,1,0,5.305,1,36,4.1,2011,2,9,1,0,0,1.9459101490553132
19.0012,1,1,0,3.79,1,38,3.28,2011,2,9,2,0,0,1.0986122886681098
8.9981,1,1,0,3.79,1,45,2.46,2011,2,9,3,0,0,0.6931471805599453
7.0015,1,1,0,5.305,1,45,2.46,2011,2,9,5,0,0,1.9459101490553132
0.0,1,1,0,7.575,1,45,2.46,2011,2,9,6,0,0,3.7612001156935624
7.0015,1,1,0,5.305,1,49,2.46,2011,2,9,7,0,0,4.59511985013459
0.0,1,1,0,6.82,1,42,4.1,2011,2,9,8,0,0,5.293304824724492
11.0014,1,1,0,6.82,1,39,4.92,2011,2,9,9,0,0,4.812184355372417
0.0,1,1,0,9.09,1,36,5.74,2011,2,9,10,0,0,4.07753744390572
11.0014,1,1,0,7.575,2,43,5.74,2011,2,9,11,0,0,3.713572066704308
15.0013,1,1,0,9.09,2,40,7.38,2011,2,9,12,0,0,4.110873864173311
